,Unnamed: 0,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
73,73,120972,692.2745361,456.3009338,-0.195327744,1.224999905,7501,7500,0,1,0,0,0
74,74,122585,809.7301025,412.018219,-0.097366333,1.274999976,7501,7500,0,1,0,0,0
75,75,124206,810.2372437,424.2840881,-0.164543137,1.274999976,7501,7500,0,1,0,0,0
76,76,125790,853.1799927,408.1186829,-0.139938354,1.324999928,7501,7500,0,1,0,0,0
77,77,127370,969.8386841,365.0431824,-0.130027756,1.449999928,7501,7500,0,1,0,0,0
78,78,128981,929.8659668,401.1889343,-0.187957764,1.424999833,7501,7500,0,1,0,0,0
79,79,130612,937.3751831,397.0600586,-0.1469879,1.424999833,7501,7500,0,1,0,0,0
80,80,132218,1038.255005,355.3005066,-0.152061448,1.499999881,7501,7500,0,1,0,0,0
81,81,133816,1055.844849,360.8539429,-0.13035582,1.549999952,7501,7500,0,1,0,0,0
82,82,135426,1088.658569,358.3910828,-0.11582946,1.624999881,7501,7500,0,1,0,0,0
83,83,137028,1175.920288,319.4203491,-0.158813477,1.674999833,7501,7500,0,1,0,0,0
84,84,138651,1192.254761,323.7302856,-0.145172119,1.699999809,7501,7500,0,1,0,0,0
85,85,140414,1207.236938,363.6065369,-0.183319077,1.749999762,7501,7500,0,1,0,0,0
86,86,141995,1243.889771,302.4822998,-0.178100571,1.774999857,7501,7500,0,1,0,0,0
87,87,144172,1337.163696,304.6312256,-0.186096191,1.874999881,7501,7500,0,1,0,0,0
88,88,146329,1306.897339,300.1281128,-0.110488892,1.874999881,7501,7500,0,1,0,0,0
89,89,147907,1349.103638,300.200531,-0.143432617,1.899999857,7501,7500,0,1,0,0,0
90,90,149512,1404.360596,305.0296326,-0.188980103,1.974999905,7501,7500,0,1,0,0,0
91,91,151074,1421.093262,278.9404602,-0.151062012,1.999999881,7501,7500,0,1,0,0,0
92,92,152670,1515.308838,239.7644501,-0.146224961,2.124999762,7501,7500,0,1,0,0,0
93,93,154307,1551.889282,242.5170288,-0.127853394,2.174999714,7501,7500,0,1,0,0,0
94,94,155883,1555.136963,266.0467834,-0.208755493,2.174999714,7500,7501,0,1,0,0,0
95,95,157516,1630.844971,245.4386139,-0.177764893,2.249999762,7500,7500,0,1,0,0,0
96,96,159090,1548.581177,257.004303,-0.179794297,2.149999857,7500,7501,0,1,0,0,0
97,97,160694,1503.537964,305.838501,-0.1587677,2.149999857,7501,7500,0,1,0,0,0
98,98,162331,1559.072388,274.7874451,-0.131072998,2.199999809,7501,7500,0,1,0,0,0
99,99,163968,1677.988892,218.7941132,-0.157928467,2.324999809,7500,7501,0,1,0,0,0
100,100,165598,1519.160034,288.8521729,-0.126495361,2.149999857,7501,7500,0,1,0,0,0
101,101,167183,1580.803345,247.1529388,-0.135467529,2.199999809,7501,7500,0,1,0,0,0
102,102,168840,1646.165161,230.1303864,-0.193145752,2.249999762,7500,7501,0,1,0,0,0
103,103,170455,1501.509766,290.4578552,-0.147094727,2.124999762,7500,7501,0,1,0,0,0
104,104,172052,1560.811035,266.565918,-0.164062485,2.149999857,7501,7500,0,1,0,0,0
105,105,173619,1603.753784,265.2741089,-0.09437561,2.224999666,7501,7500,0,1,0,0,0
106,106,175246,1611.625244,247.5392761,-0.174087524,2.199999809,7500,7501,0,1,0,0,0
107,107,176841,1500.640503,310.28125,-0.129211426,2.124999762,7500,7501,0,1,0,0,0
108,108,178472,1574.368774,261.6281433,-0.152679428,2.224999666,7501,7500,0,1,0,0,0
109,109,180089,1563.140991,259.7327576,-0.164413437,2.174999714,7501,7500,0,1,0,0,0
110,110,181696,1657.561768,233.5711212,-0.1537323,2.274999857,7501,7500,0,1,0,0,0
111,111,183278,1581.081055,286.0029907,-0.1419525,2.199999809,7500,7501,0,1,0,0,0
112,112,184894,1559.470947,263.9944458,-0.164901718,2.124999762,7500,7501,0,1,0,0,0
113,113,186523,1581.057007,249.5674896,-0.146255493,2.199999809,7501,7500,0,1,0,0,0
114,114,188130,1639.066406,236.83078,-0.159713745,2.299999714,7501,7500,0,1,0,0,0
115,115,189862,1611.552734,252.1269226,-0.193145752,2.249999762,7500,7501,0,1,0,0,0
116,116,191436,1564.891479,270.3808899,-0.140594468,2.174999714,7500,7501,0,1,0,0,0
117,117,193687,1506.04895,291.0735474,-0.170471177,2.124999762,7501,7500,0,1,0,0,0
118,118,195819,1554.557251,292.087677,-0.147262558,2.149999857,7501,7500,0,1,0,0,0
119,119,197417,1650.463135,237.0480804,-0.122543328,2.299999714,7500,7501,0,1,0,0,0
120,120,198985,1589.242188,244.4365692,-0.203460693,2.249999762,7500,7501,0,1,0,0,0
121,121,200723,1488.096924,288.2364807,-0.125457764,2.074999809,7501,7500,0,1,0,0,0
122,122,202336,1586.344849,287.5845337,-0.173980698,2.199999809,7500,7501,0,1,0,0,0
123,123,203936,1460.450439,296.0716553,-0.155715942,2.024999619,7501,7500,0,1,0,0,0
124,124,205540,1558.939697,262.6664124,-0.11242675,2.174999714,7501,7500,0,1,0,0,0
125,125,207176,1620.245117,233.8005066,-0.189849854,2.274999857,7500,7501,0,1,0,0,0
126,126,208740,1589.725098,239.1849518,-0.120300293,2.224999666,7500,7501,0,1,0,0,0
127,127,210356,1486.913818,291.1218567,-0.200927734,2.074999809,7501,7500,0,1,0,0,0
128,128,211969,1553.362183,262.2559509,-0.147308335,2.149999857,7501,7500,0,1,0,0,0
129,129,213532,1536.97937,286.2927551,-0.150192246,2.149999857,7501,7500,0,1,0,0,0
130,130,215173,1658.588135,219.4460297,-0.155471802,2.299999714,7501,7501,0,1,0,0,0
131,131,216785,1617.347656,249.6278381,-0.173500046,2.224999666,7500,7501,0,1,0,0,0
132,132,218432,1570.915771,273.4111633,-0.154342651,2.224999666,7500,7501,0,1,0,0,0
133,133,220064,1504.986572,324.3218384,-0.127937317,2.099999905,7500,7501,0,1,0,0,0
134,134,221689,1532.017456,278.5420532,-0.215980515,2.149999857,7501,7500,0,1,0,0,0
135,135,223291,1534.806274,299.2347107,-0.135223374,2.149999857,7501,7500,0,1,0,0,0
136,136,224902,1593.793579,243.6639404,-0.197715744,2.224999666,7501,7500,0,1,0,0,0
137,137,226522,1566.36438,263.0768738,-0.144592285,2.174999714,7500,7501,0,1,0,0,0
138,138,228126,1556.464966,288.1640015,-0.133857712,2.224999666,7500,7501,0,1,0,0,0
139,139,229737,1499.578125,312.6716919,-0.183593735,2.124999762,7501,7500,0,1,0,0,0
140,140,231336,1568.175415,275.8981323,-0.133590683,2.149999857,7501,7500,0,1,0,0,0
141,141,232952,1621.766235,262.3404541,-0.178642258,2.249999762,7500,7501,0,1,0,0,0
142,142,234603,1600.288818,280.6185608,-0.13627623,2.224999666,7500,7501,0,1,0,0,0
143,143,236207,1514.343018,275.9101868,-0.164367676,2.099999905,7501,7500,0,1,0,0,0
144,144,238060,1525.643188,286.6307678,-0.133422852,2.124999762,7501,7500,0,1,0,0,0
145,145,239628,1568.64624,249.3139801,-0.145973206,2.174999714,7501,7500,0,1,0,0,0
146,146,241231,1665.84375,209.594696,-0.121772759,2.299999714,7500,7501,0,1,0,0,0
147,147,243469,1611.142212,245.2333832,-0.163604721,2.274999857,7500,7501,0,1,0,0,0
148,148,245539,1526.077637,276.9726257,-0.147933945,2.149999857,7501,7500,0,1,0,0,0
149,149,247131,1542.665649,251.9941254,-0.190910339,2.149999857,7501,7500,0,1,0,0,0
150,150,248700,1644.342285,236.57724,-0.139060974,2.249999762,7500,7501,0,1,0,0,0
151,151,250266,1590.630493,259.4550781,-0.200012207,2.199999809,7500,7501,0,1,0,0,0
152,152,251934,1565.302002,296.5545349,-0.133323655,2.149999857,7500,7501,0,1,0,0,0
153,153,253534,1507.908203,283.5401611,-0.1484375,2.124999762,7501,7500,0,1,0,0,0
154,154,255146,1530.242676,258.972168,-0.160186768,2.124999762,7501,7500,0,1,0,0,0
155,155,256735,1578.521606,252.2959442,-0.148292527,2.174999714,7501,7500,0,1,0,0,0
156,156,258326,1566.086792,260.0828552,-0.151710495,2.174999714,7500,7501,0,1,0,0,0
157,157,259977,1536.049805,292.5101929,-0.162261963,2.124999762,7500,7501,0,1,0,0,0
158,158,261589,1529.554688,296.6873474,-0.16387175,2.149999857,7501,7500,0,1,0,0,0
159,159,263211,1533.200684,273.5318909,-0.128654465,2.124999762,7501,7500,0,1,0,0,0
160,160,264813,1593.636719,283.7816162,-0.139259338,2.224999666,7500,7501,0,1,0,0,0
161,161,266439,1510.395264,299.0657043,-0.141891465,2.099999905,7500,7501,0,1,0,0,0
162,162,268082,1586.079224,280.3287964,-0.16853331,2.199999809,7501,7500,0,1,0,0,0
163,163,269712,1531.100098,279.4958191,-0.133869171,2.124999762,7500,7501,0,1,0,0,0
164,164,271295,1488.929932,313.9151611,-0.15801239,2.124999762,7500,7501,0,1,0,0,0
165,165,272887,1555.957764,278.9525452,-0.1430168,2.149999857,7501,7500,0,1,0,0,0
166,166,274498,1583.085205,266.6987305,-0.146415696,2.199999809,7501,7500,0,1,0,0,0
167,167,276119,1486.020386,318.0923157,-0.190544128,2.049999714,7500,7501,0,1,0,0,0
168,168,277742,1554.834961,293.3794556,-0.153438568,2.149999857,7501,7500,0,1,0,0,0
169,169,279311,1647.589722,211.2969513,-0.173931107,2.299999714,7501,7500,0,1,0,0,0
170,170,280905,1626.365967,261.8816833,-0.150165543,2.299999714,7500,7501,0,1,0,0,0
171,171,282532,1483.968018,298.9811707,-0.13155365,2.074999809,7500,7501,0,1,0,0,0
172,172,284151,1549.14856,276.6104431,-0.180030823,2.124999762,7501,7500,0,1,0,0,0
173,173,285739,1530.158325,285.5200806,-0.134483323,2.149999857,7501,7500,0,1,0,0,0
174,174,287469,1650.245728,231.6757202,-0.194889054,2.299999714,7501,7500,0,1,0,0,0
175,175,289071,1613.508545,274.9564514,-0.122104637,2.274999857,7500,7501,0,1,0,0,0
176,176,290674,1529.880615,325.3117981,-0.139255509,2.174999714,7500,7501,0,1,0,0,0
177,177,293280,1518.133789,311.9231567,-0.161716446,2.124999762,7501,7500,0,1,0,0,0
178,178,294984,1587.9021,265.7328796,-0.15123938,2.174999714,7500,7501,0,1,0,0,0
179,179,296603,1499.384888,287.2947998,-0.175449356,2.124999762,7501,7500,0,1,0,0,0
180,180,298214,1547.482666,268.7631531,-0.157670975,2.149999857,7501,7500,0,1,0,0,0
181,181,299863,1658.817383,228.0780487,-0.134674057,2.299999714,7500,7501,0,1,0,0,0
182,182,301463,1535.349609,303.6171265,-0.145004272,2.149999857,7501,7500,0,1,0,0,0
183,183,303086,1576.19165,271.4191284,-0.157079697,2.174999714,7500,7501,0,1,1,1,2
184,184,304675,1517.940796,316.0399475,-0.169197083,2.124999762,7500,7501,0,1,1,1,2
185,185,306285,1520.246704,314.7481995,-0.168558106,2.149999857,7500,7501,0,1,1,1,2
186,186,307926,1514.850098,305.6211853,-0.16768074,2.124999762,7500,7501,0,1,1,1,2
187,187,309700,1407.294067,314.2773438,-0.116868965,1.999999881,7500,7501,0,1,1,1,2
188,188,311252,1304.349976,372.9387512,-0.16160582,1.874999881,7500,7501,0,1,1,1,2
189,189,312878,1323.980225,342.7327576,-0.137974739,1.874999881,7500,7501,0,1,1,1,2
190,190,314530,1264.353027,379.7477417,-0.173483834,1.799999833,7500,7501,0,1,1,1,2
191,191,316138,1207.635254,401.7804871,-0.132537842,1.774999857,7500,7501,0,1,1,1,2
192,192,317750,1153.513184,390.5649414,-0.130707502,1.699999809,7500,7501,0,1,1,1,2
193,193,319334,1193.425659,388.5608521,-0.187969208,1.749999762,7500,7501,0,1,1,1,2
194,194,320931,1099.548096,412.0664673,-0.143812001,1.649999976,7500,7501,0,1,1,1,2
195,195,322528,1002.254028,407.6719971,-0.150678381,1.499999881,7500,7501,0,1,1,1,2
196,196,324131,1043.144287,405.474762,-0.173246384,1.549999952,7500,7501,0,1,1,1,2
197,197,325707,959.5527344,434.9201355,-0.13378191,1.499999881,7500,7501,0,1,1,1,2
198,198,327282,891.8850708,451.4718933,-0.139648438,1.424999833,7500,7501,0,1,1,1,2
199,199,328884,912.8312988,434.6665955,-0.173845276,1.424999833,7500,7501,0,1,1,1,2
200,200,330481,775.9627075,481.4364014,-0.142119408,1.324999928,7500,7501,0,1,1,1,2
201,201,332121,748.0505981,490.4667664,-0.183271408,1.249999881,7500,7501,0,1,1,1,2
202,202,333728,786.3934937,460.0193481,-0.104961395,1.274999976,7500,7501,0,1,1,1,2
203,203,335311,652.9657593,510.6282349,-0.173784241,1.174999952,7500,7501,0,1,1,1,2
204,204,337042,611.0975342,485.6256104,-0.153944016,1.124999881,7500,7501,0,1,1,1,2
205,205,338666,534.4960327,523.3408203,-0.171134949,1.099999905,7500,7501,0,1,1,1,2
206,206,340923,523.6668091,524.210083,-0.086561196,1.074999928,7500,7501,0,1,1,1,2
207,207,343010,464.3534851,555.2731934,-0.139526367,1.049999952,7500,7501,0,1,1,1,2
208,208,344607,420.1914063,577.1369019,-0.157197952,1.024999857,7500,7501,0,1,1,1,2
209,209,346195,440.6426392,523.7271729,-0.157321915,1.024999857,7500,7501,0,1,1,1,2
210,210,347808,381.4017334,581.9297485,-0.114295952,1.024999857,7500,7501,0,1,1,1,2
211,211,349414,289.1177673,598.0951538,-0.163665757,0.99999994,7500,7501,0,1,1,1,2
212,212,351024,256.0143433,625.548584,-0.167160019,0.99999994,7500,7501,0,1,1,1,2
213,213,352602,201.5783844,633.0095825,-0.147521958,0.974999905,7500,7501,0,1,1,1,2
214,214,354179,194.6607208,631.1020508,-0.176216125,0.949999928,7500,7501,0,1,1,1,2
215,215,355771,142.0718994,626.598938,-0.11684417,0.924999893,7500,7501,0,1,1,1,2
216,216,357412,85.86126709,654.7404175,-0.175930008,0.949999928,7500,7501,0,1,1,1,2
217,217,359016,43.5946312,651.6860352,-0.120933533,0.974999905,7500,7501,0,1,1,1,2
218,218,360604,-24.85775185,622.7839355,-0.130680069,0.949999928,7500,7501,0,1,1,1,2
219,219,362149,0.627782047,672.0044556,-0.165363312,0.949999928,7500,7501,0,1,1,1,2
220,220,363776,-45.52626801,689.18396,-0.131179795,0.974999905,7500,7501,0,1,1,1,2
221,221,365384,-129.5283203,671.7871704,-0.184921265,0.99999994,7500,7501,0,1,1,1,2
222,222,366977,-129.9750214,690.6567993,-0.110881798,1.024999857,7500,7501,0,1,1,1,2
223,223,368549,-263.414917,729.3499146,-0.141895294,1.149999857,7500,7501,0,1,1,1,2
224,224,370124,-239.3056793,718.0618896,-0.117355347,1.124999881,7500,7501,0,1,1,1,2
225,225,371741,-280.15979,702.7537231,-0.136680588,1.124999881,7500,7501,0,1,1,1,2
226,226,373356,-300.0556641,695.208252,-0.146430954,1.074999928,7500,7501,0,1,1,1,2
227,227,374942,-410.1589661,727.7321777,-0.15240477,1.224999905,7500,7501,0,1,1,1,2
228,228,376521,-410.050293,728.7945557,-0.155593872,1.224999905,7500,7501,0,1,1,1,2
229,229,378079,-504.2779541,770.0109253,-0.123306267,1.324999928,7500,7501,0,1,1,1,2
230,230,379671,-459.7778931,740.8793945,-0.164749131,1.299999833,7500,7501,0,1,1,1,2
231,231,381282,-485.456604,731.5592041,-0.135490417,1.274999976,7500,7501,0,1,1,1,2
232,232,382886,-565.9454956,749.6320801,-0.152580261,1.324999928,7500,7501,0,1,1,1,2
233,233,384648,-594.4854736,748.5214233,-0.130363449,1.374999881,7500,7501,0,1,1,1,2
234,234,386233,-655.2957764,791.5244751,-0.079170227,1.499999881,7501,7501,0,1,1,1,2
235,235,387861,-654.7162476,802.0639648,-0.121086113,1.499999881,7501,7501,0,1,1,1,2
236,236,390103,-664.9298706,801.7501221,-0.121086113,1.524999857,7500,7501,0,1,1,1,2
237,237,392181,-640.4342651,789.3875732,-0.186096191,1.449999928,7500,7501,0,1,1,1,2
238,238,393738,-735.9778442,811.9515381,-0.154693604,1.574999809,7500,7501,0,1,1,1,2
239,239,395293,-813.1347046,831.3766479,-0.135536194,1.674999833,7500,7501,0,1,1,1,2
240,240,396908,-831.5455322,820.9336548,-0.147468552,1.674999833,7500,7501,0,1,1,1,2
241,241,398488,-926.7149048,861.208252,-0.138847351,1.824999928,7500,7501,0,1,1,1,2
242,242,400091,-915.8132324,835.9038696,-0.105827324,1.774999857,7500,7501,0,1,1,1,2
243,243,401671,-990.8934937,870.8544312,-0.152351379,1.874999881,7500,7501,0,1,1,1,2
244,244,403268,-1014.990662,844.6082764,-0.129165649,1.849999785,7500,7501,0,1,1,1,2
245,245,405003,-1069.173096,804.4060669,-0.149765015,1.924999952,7500,7501,0,1,1,1,2
246,246,406609,-1075.245728,836.6040039,-0.123420708,1.949999809,7500,7501,0,1,1,1,2
247,247,408218,-1168.133301,895.8569946,-0.126945496,2.099999905,7500,7501,0,1,1,1,2
248,248,409780,-1212.886963,885.3295898,-0.155311584,2.149999857,7500,7501,0,1,1,1,2
249,249,411394,-1194.331177,829.6743164,-0.074737549,2.099999905,7500,7501,0,1,1,1,2
250,250,413042,-1279.443848,905.6118164,-0.177307129,2.199999809,7500,7501,0,1,1,1,2
251,251,414654,-1292.591064,920.2318726,-0.117538445,2.224999666,7500,7501,0,1,1,1,2
252,252,416261,-1382.026001,960.1442871,-0.1407547,2.374999762,7500,7501,0,1,1,1,2
253,253,418015,-1423.024902,976.913269,-0.143295288,2.424999714,7500,7501,0,1,1,1,2
254,254,419600,-1400.630005,942.4819336,-0.115692131,2.399999619,7500,7501,0,1,1,1,2
255,255,421240,-1550.995972,978.9294434,-0.154167175,2.549999952,7500,7501,0,1,1,1,2
256,256,422843,-1575.98645,942.7716675,-0.1587677,2.549999952,7500,7501,0,1,1,1,2
257,257,424436,-1650.994385,967.9795532,-0.091476433,2.649999857,7500,7501,0,1,1,1,2
258,258,426049,-1723.297974,1067.893433,-0.137435898,2.799999714,7500,7501,0,1,1,1,2
259,259,427654,-1769.439697,989.0222778,-0.137039185,2.824999809,7500,7501,0,1,1,1,2
260,260,429259,-1758.924438,1066.251465,-0.153015122,2.874999762,7500,7501,0,1,1,1,2
261,261,430878,-1827.364746,1076.006348,-0.177932739,2.924999952,7500,7501,0,1,1,1,2
262,262,432487,-1865.309448,1045.824463,-0.122177109,2.949999809,7500,7501,0,1,1,1,2
263,263,434242,-1900.441162,1033.099731,-0.131469712,2.974999666,7500,7501,0,1,1,1,2
264,264,435802,-1932.771973,1105.47583,-0.108505242,3.049999714,7500,7501,0,1,1,0,2
265,265,437421,-1955.613403,1090.481567,-0.115402214,3.099999905,7500,7501,0,1,1,0,2
266,266,439644,-2058.654053,1114.952881,-0.122726426,3.224999666,7500,7501,0,1,1,0,2
267,267,441664,-2087.351074,1150.495117,-0.114761338,3.324999571,7500,7501,0,1,1,1,2
268,268,443232,-2092.457764,1105.620728,-0.153747559,3.224999666,7500,7501,0,1,1,1,2
269,269,444809,-2162.563965,1128.909058,-0.08807373,3.324999571,7500,7501,0,1,1,1,2
270,270,446465,-2188.037598,1158.40271,-0.121261597,3.399999619,7500,7501,0,1,1,1,2
271,271,448085,-2255.439697,1161.384766,-0.142913803,3.524999619,7500,7501,0,1,1,1,2
272,272,449672,-2318.676758,1216.412231,-0.130477905,3.599999666,7500,7501,0,1,1,1,2
273,273,451234,-2392.779053,1233.205322,-0.08984375,3.699999571,7500,7501,0,1,1,1,2
274,274,452810,-2381.165039,1189.00708,-0.146408081,3.649999857,7500,7501,0,1,1,1,2
275,275,454435,-2432.015625,1208.202759,-0.106735229,3.699999571,7500,7501,0,1,1,1,2
276,276,456061,-2503.594727,1213.225098,-0.129150391,3.824999809,7500,7501,0,1,1,1,2
277,277,457627,-2517.937012,1236.863403,-0.153869629,3.824999809,7500,7501,0,1,1,1,2
278,278,459176,-2556.992432,1189.188232,-0.124420166,3.899999619,7500,7501,0,1,1,1,2
279,279,460775,-2669.920898,1291.226929,-0.138275146,4.099999428,7500,7501,0,1,1,1,2
280,280,462395,-2671.357422,1253.427246,-0.154220581,4.049999237,7500,7501,0,1,1,1,2
281,281,463986,-2696.492676,1239.229614,-0.07551574,4.049999237,7500,7501,0,1,1,1,2
282,282,465571,-2780.45874,1287.206787,-0.105331421,4.199999809,7500,7501,0,1,1,1,2
283,283,467161,-2840.254883,1250.336548,-0.092926018,4.249999523,7500,7501,0,1,1,1,2
284,284,468782,-2846.858643,1288.00354,-0.167373642,4.324999809,7500,7501,0,1,1,1,2
285,285,470385,-2954.668213,1373.369873,-0.182876587,4.524999619,7500,7501,0,1,1,1,2
286,286,471978,-2894.413086,1286.36145,-0.138015747,4.374999523,7500,7501,0,1,1,1,2
287,287,473592,-3019.208984,1343.151733,-0.126296982,4.499999523,7500,7501,0,1,1,1,2
288,288,475195,-3077.145996,1335.980469,-0.102554321,4.599999428,7500,7501,0,1,1,1,2
289,289,476816,-3126.958008,1342.234131,-0.092453003,4.699999809,7500,7501,0,1,1,1,2
290,290,478424,-3128.841553,1364.435913,-0.1416931,4.724999428,7500,7501,0,1,1,1,2
291,291,480016,-3186.802734,1422.40918,-0.122299194,4.799999237,7500,7501,0,1,1,1,2
292,292,481621,-3171.144287,1394.328003,-0.151351929,4.799999237,7500,7501,0,1,1,1,2
293,293,483354,-3262.32959,1406.147217,-0.102508537,4.874999523,7500,7501,0,1,1,0,2
