,Unnamed: 0,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
53,53,88043,3553.934326,-704.878479,-0.213830948,4.949999809,7500,7501,-1,0,0,1,0
54,54,89625,3455.022461,-701.9448242,-0.123042099,4.824999332,7500,7501,-1,0,0,1,0
55,55,91215,3499.957031,-741.8934937,-0.167613968,4.899999619,7500,7501,-1,0,0,1,0
56,56,92820,3416.679443,-723.6395264,-0.176614761,4.799999237,7500,7501,-1,0,0,1,0
57,57,94410,3342.371826,-684.7411499,-0.141050324,4.699999809,7500,7501,-1,0,0,1,0
58,58,96096,3249.19458,-679.8275757,-0.14475441,4.524999619,7500,7501,-1,0,0,1,0
59,59,97700,3289.251709,-708.9107666,-0.17432785,4.599999428,7500,7501,-1,0,0,1,0
60,60,99333,3149.304688,-639.166626,-0.177774414,4.374999523,7500,7501,-1,0,0,0,0
61,61,100923,3131.750977,-648.7764893,-0.154647827,4.324999809,7500,7501,-1,0,0,0,0
62,62,102495,3116.177246,-656.164978,-0.211940765,4.349999428,7500,7501,-1,0,0,0,0
63,63,104138,3043.342529,-644.5872803,-0.190803513,4.249999523,7500,7501,-1,0,0,0,0
64,64,105738,3002.210693,-610.3007202,-0.179035187,4.199999809,7500,7501,-1,0,0,0,0
65,65,107346,2945.239258,-590.4893188,-0.198440552,4.074999332,7500,7501,-1,0,0,0,0
66,66,108978,2957.650146,-617.3995361,-0.193210602,4.099999428,7500,7501,-1,0,0,0,0
67,67,110594,2860.754395,-576.4367065,-0.182701096,3.949999809,7500,7501,-1,0,0,0,0
68,68,112246,2804.181641,-580.6983643,-0.159751877,3.899999619,7500,7501,-1,0,0,0,0
69,69,113833,2800.22168,-570.0019531,-0.1732025,3.899999619,7500,7501,-1,0,0,0,0
70,70,115435,2773.021973,-552.6292725,-0.181190476,3.874999523,7500,7501,-1,0,0,0,0
71,71,117017,2653.755371,-521.4695435,-0.186080933,3.649999857,7500,7501,-1,0,0,0,0
72,72,118643,2661.868164,-516.1455078,-0.169864655,3.674999952,7500,7501,-1,0,0,0,0
73,73,120271,2595.432129,-518.4996338,-0.203601822,3.599999666,7500,7501,-1,0,0,0,0
74,74,121857,2551.24585,-523.1114502,-0.180068955,3.549999714,7500,7501,-1,0,0,0,0
75,75,123482,2566.81958,-529.2322998,-0.187923431,3.599999666,7500,7501,-1,0,0,0,0
76,76,125061,2454.011963,-477.9714966,-0.185276017,3.424999714,7500,7501,-1,0,0,0,0
77,77,126646,2447.033936,-475.8587646,-0.183513641,3.374999762,7500,7501,-1,0,0,0,0
78,78,128293,2412.9646,-457.3875122,-0.168418884,3.349999666,7500,7501,-1,0,0,0,0
79,79,129885,2252.119629,-398.1224365,-0.192558289,3.125,7500,7501,-1,0,0,0,0
80,80,131667,2268.973389,-441.9464722,-0.164703354,3.174999714,7500,7501,-1,0,0,0,0
81,81,133242,2295.026123,-434.5217285,-0.165985093,3.199999571,7500,7501,-1,0,0,0,0
82,82,135267,2211.978027,-390.2993164,-0.172203064,3.049999714,7500,7501,-1,0,0,0,0
83,83,137614,2164.278564,-374.2426147,-0.16021727,2.974999666,7500,7501,-1,0,0,0,0
84,84,139194,2131.343994,-347.7670898,-0.189735413,2.899999857,7500,7501,-1,0,0,0,0
85,85,140790,2002.443604,-272.2279968,-0.158203125,2.749999762,7500,7501,-1,0,0,0,0
86,86,142425,2029.039795,-249.2294464,-0.225357056,2.799999714,7500,7501,-1,0,0,0,0
87,87,144017,1994.753296,-226.1946869,-0.124534599,2.749999762,7500,7501,-1,0,0,0,0
88,88,145650,1954.804688,-197.8479309,-0.158317551,2.724999905,7500,7501,-1,0,0,0,0
89,89,147264,1884.03418,-101.8938446,-0.195304871,2.574999809,7500,7501,-1,0,0,0,0
90,90,148873,1800.394409,-61.40191269,-0.163574219,2.474999905,7500,7501,-1,0,0,0,0
91,91,150483,1784.108276,13.23171329,-0.180915818,2.449999809,7500,7501,-1,0,0,0,0
92,92,152132,1795.432495,43.9447403,-0.164016709,2.474999905,7500,7501,-1,0,0,0,0
93,93,153886,1745.499756,88.86737823,-0.158210754,2.399999619,7500,7501,-1,0,0,0,0
94,94,155477,1648.410645,161.5935059,-0.174888611,2.299999714,7500,7501,-1,0,0,0,0
95,95,157076,1591.741333,161.7746124,-0.149398804,2.199999809,7500,7501,-1,0,0,0,0
96,96,158686,1607.158325,185.7510529,-0.166542038,2.249999762,7500,7501,-1,0,0,0,0
97,97,160319,1495.799438,201.5904541,-0.179603562,2.074999809,7501,7500,-1,0,0,0,0
98,98,161948,1576.23999,200.9385376,-0.211410522,2.174999714,7501,7500,-1,0,0,0,0
99,99,163560,1604.23645,183.3123474,-0.156455979,2.224999666,7500,7501,-1,0,0,0,0
100,100,165171,1571.652222,188.6364288,-0.213371262,2.199999809,7501,7500,-1,0,0,0,0
101,101,166749,1623.492676,162.0402069,-0.116767876,2.274999857,7500,7501,-1,0,0,0,0
102,102,168357,1536.303223,219.9410095,-0.168434143,2.149999857,7501,7500,-1,0,0,0,0
103,103,169945,1560.605713,169.6580963,-0.149673462,2.149999857,7500,7501,-1,0,0,0,0
104,104,171567,1573.801392,163.3199158,-0.175064072,2.174999714,7501,7500,-1,0,0,0,0
105,105,173170,1606.578613,145.70578,-0.202461228,2.249999762,7500,7501,-1,0,0,0,0
106,106,174741,1527.598999,202.1096039,-0.126205444,2.149999857,7501,7500,-1,0,0,0,0
107,107,176376,1555.764648,167.6902466,-0.176986679,2.124999762,7501,7500,-1,0,0,0,0
108,108,177933,1583.869873,187.7430573,-0.142799363,2.174999714,7500,7501,-1,0,0,0,0
109,109,179600,1539.418213,157.2111053,-0.206863388,2.174999714,7500,7501,-1,0,0,0,0
110,110,181365,1573.270142,173.2436981,-0.144805908,2.199999809,7501,7500,-1,0,0,0,0
111,111,183008,1561.112793,164.7807159,-0.173583984,2.149999857,7501,7500,-1,0,0,0,0
112,112,185280,1590.678955,169.7788086,-0.177078247,2.224999666,7500,7501,-1,0,0,0,0
113,113,187367,1576.77124,183.9763489,-0.188522324,2.199999809,7500,7501,-1,0,0,0,0
114,114,188969,1505.397217,221.7519226,-0.18844603,2.124999762,7501,7500,-1,0,0,0,0
115,115,190581,1592.586304,165.1549683,-0.156646714,2.174999714,7501,7500,-1,0,0,0,0
116,116,192191,1622.055908,126.2686844,-0.126510605,2.249999762,7500,7501,-1,0,0,0,0
117,117,193873,1493.964355,213.9891663,-0.190643296,2.074999809,7500,7501,-1,0,0,0,0
118,118,195476,1421.503784,239.8368683,-0.167175278,1.974999905,7501,7500,-1,0,0,0,0
119,119,197106,1605.371338,139.0657959,-0.174819946,2.199999809,7501,7500,-1,0,0,0,0
120,120,198738,1579.873779,170.5152588,-0.156234726,2.199999809,7500,7501,-1,0,0,0,0
121,121,200331,1506.990723,175.2236328,-0.182205185,2.099999905,7501,7500,-1,0,0,0,0
122,122,201976,1586.465454,162.7645721,-0.209579468,2.174999714,7501,7500,-1,0,0,0,0
123,123,203538,1520.995117,203.123703,-0.15316771,2.099999905,7501,7500,-1,0,0,0,0
124,124,205145,1577.748901,176.5274811,-0.180419907,2.199999809,7500,7501,-1,0,0,0,0
125,125,206765,1562.04248,162.0643463,-0.13835144,2.149999857,7500,7501,-1,0,0,0,0
126,126,208334,1559.893555,183.3244324,-0.171417221,2.174999714,7501,7500,-1,0,0,0,0
127,127,209944,1567.185425,179.1593323,-0.135818481,2.149999857,7501,7500,-1,0,0,0,0
128,128,211590,1584.171753,181.9722748,-0.181945786,2.174999714,7500,7501,-1,0,0,0,0
129,129,213197,1515.912476,195.5058136,-0.175643921,2.099999905,7500,7501,-1,0,0,0,0
130,130,214811,1579.994629,159.0823822,-0.16462706,2.174999714,7501,7500,-1,0,0,0,0
131,131,216397,1619.532837,139.1261444,-0.214126572,2.224999666,7501,7500,-1,0,0,0,0
132,132,218057,1573.233765,184.604126,-0.14440918,2.199999809,7500,7501,-1,0,0,0,0
133,133,219658,1562.452881,173.7507477,-0.209274277,2.199999809,7501,7500,-1,0,0,0,0
134,134,221220,1561.547485,170.9136505,-0.145782471,2.149999857,7500,7501,-1,0,0,0,0
135,135,222825,1541.699829,176.6965027,-0.202377319,2.124999762,7501,7500,-1,0,0,0,0
136,136,224418,1614.498291,115.5119019,-0.181655869,2.224999666,7500,7501,-1,0,0,0,0
137,137,226069,1568.537476,164.973877,-0.146301255,2.199999809,7500,7501,-1,0,0,0,0
138,138,227677,1444.538574,224.32341,-0.209045395,2.024999619,7501,7500,-1,0,0,0,0
139,139,229419,1543.872925,114.1838989,-0.141220078,2.149999857,7501,7500,-1,0,0,0,0
140,140,231024,1605.262817,161.7625122,-0.185714707,2.174999714,7500,7501,-1,0,0,0,0
141,141,232824,1497.598145,233.6797791,-0.154205322,2.074999809,7501,7500,-1,0,0,0,0
142,142,235225,1549.740356,155.4243469,-0.162460327,2.149999857,7501,7500,-1,0,0,0,0
143,143,236984,1605.02124,155.7744598,-0.181015015,2.224999666,7500,7501,-1,0,0,0,0
144,144,238555,1558.324097,143.8224487,-0.16506958,2.174999714,7501,7500,-1,0,0,0,0
145,145,240138,1604.695435,171.19133,-0.208114624,2.199999809,7500,7501,-1,0,0,0,0
146,146,241712,1534.878784,186.4512634,-0.175262436,2.124999762,7500,7501,-1,0,0,0,0
147,147,243363,1528.781982,181.2117004,-0.198043823,2.124999762,7501,7500,-1,0,0,0,0
148,148,244985,1530.906738,167.4487762,-0.137649521,2.124999762,7501,7500,-1,0,0,0,0
149,149,246581,1595.966797,139.5849152,-0.170944199,2.224999666,7500,7501,-1,0,0,0,0
150,150,248170,1527.695557,198.7292175,-0.150222778,2.099999905,7501,7500,-1,0,0,0,0
151,151,249778,1559.796875,171.2999878,-0.137619019,2.149999857,7501,7500,-1,0,0,0,0
152,152,251461,1618.748169,139.2227325,-0.165740967,2.224999666,7500,7501,-1,0,0,0,0
153,153,253039,1610.792236,169.5977173,-0.15391539,2.249999762,7500,7501,-1,0,0,0,0
154,154,254621,1536.098022,176.8896637,-0.184005722,2.149999857,7501,7500,-1,0,0,0,0
155,155,256175,1539.031738,199.9364929,-0.170074463,2.124999762,7501,7500,-1,0,0,0,0
156,156,257771,1579.958374,166.977951,-0.142501816,2.149999857,7500,7501,-1,0,0,0,0
157,157,259388,1612.965088,153.5168457,-0.162597656,2.199999809,7500,7501,-1,0,0,0,0
158,158,260989,1529.216553,173.1108856,-0.110519409,2.124999762,7501,7501,-1,0,0,0,0
159,159,262688,1457.770386,219.7961426,-0.167190552,2.024999619,7501,7500,-1,0,0,0,0
160,160,264284,1609.717651,108.5821533,-0.180480942,2.199999809,7501,7500,-1,0,0,0,0
161,161,265907,1494.25415,207.4698792,-0.201789841,2.049999714,7500,7501,-1,0,0,0,0
162,162,267597,1468.7323,219.7116394,-0.185714707,2.024999619,7500,7501,-1,0,0,0,0
163,163,269192,1550.331909,166.53125,-0.149375901,2.149999857,7501,7500,-1,0,0,0,0
164,164,270795,1588.348877,149.3759003,-0.174598679,2.224999666,7501,7500,-1,0,0,0,0
165,165,272410,1548.786499,180.7770844,-0.164451599,2.149999857,7500,7501,-1,0,0,0,0
166,166,274074,1583.930298,171.9398346,-0.168495178,2.199999809,7501,7500,-1,0,0,0,0
167,167,275702,1547.905273,176.4309082,-0.168922424,2.124999762,7500,7501,-1,0,0,0,0
168,168,277339,1593.817749,146.249054,-0.137176514,2.199999809,7501,7500,-1,0,0,0,0
169,169,279112,1539.261108,150.2934265,-0.170211792,2.149999857,7500,7501,-1,0,0,0,0
170,170,280693,1480.563477,132.6551666,-0.168769836,2.074999809,7500,7501,-1,0,0,0,0
171,171,282642,1504.370972,187.2359772,-0.193450928,2.074999809,7501,7500,-1,0,0,0,0
172,172,285036,1614.981323,127.8985214,-0.143173218,2.199999809,7501,7500,-1,0,0,0,0
173,173,286678,1524.991089,213.9288025,-0.164459229,2.074999809,7500,7501,-1,0,0,0,0
174,174,288315,1565.471069,178.2780304,-0.136253342,2.174999714,7501,7500,-1,0,0,0,0
175,175,289914,1570.215698,149.5932159,-0.167358384,2.149999857,7500,7501,-1,0,0,0,0
176,176,291605,1544.464478,212.4800568,-0.146820068,2.149999857,7501,7500,-1,0,0,0,0
177,177,293225,1612.2771,147.2510986,-0.160804749,2.224999666,7500,7501,-1,0,0,0,0
178,178,294834,1541.156494,181.9722748,-0.191726685,2.149999857,7500,7501,-1,0,0,0,0
179,179,296465,1415.62439,246.4768982,-0.12853241,1.949999809,7501,7500,-1,0,0,0,0
180,180,298060,1596.389282,138.4742279,-0.179679856,2.199999809,7501,7500,-1,0,0,0,0
181,181,299679,1620.83667,122.4657745,-0.114372246,2.249999762,7500,7501,-1,0,0,0,0
182,182,301268,1496.378906,203.7394104,-0.185249329,2.099999905,7501,7500,-1,0,0,0,0
183,183,302878,1587.117432,146.3697968,-0.164764389,2.174999714,7500,7501,-1,0,0,0,0
184,184,304473,1579.970337,157.4404907,-0.137626633,2.174999714,7500,7501,-1,0,0,0,0
185,185,306072,1468.24939,220.5567322,-0.207572937,2.074999809,7501,7500,-1,0,0,0,0
186,186,307745,1492.22583,183.3606415,-0.143897995,2.074999809,7501,7500,-1,0,0,0,0
187,187,309344,1608.510376,127.089653,-0.184341416,2.199999809,7500,7501,-1,0,0,0,0
188,188,310976,1576.227905,149.9674683,-0.144950867,2.199999809,7500,7501,-1,0,0,0,0
189,189,312568,1477.352295,188.4432526,-0.140403748,2.049999714,7501,7500,-1,0,0,0,0
190,190,314182,1461.911255,217.8282928,-0.173843369,2.024999619,7501,7500,-1,0,0,0,0
191,191,315847,1550.826904,147.9392548,-0.125350937,2.124999762,7501,7500,-1,0,0,0,0
192,192,317419,1624.542847,146.297348,-0.195293412,2.249999762,7500,7501,-1,0,0,0,0
193,193,319010,1612.421997,152.6355591,-0.167331681,2.274999857,7500,7501,-1,0,0,0,0
194,194,320593,1515.586548,196.4837036,-0.161594391,2.099999905,7500,7501,-1,0,0,0,0
195,195,322190,1536.544678,162.5110474,-0.125244141,2.099999905,7501,7500,-1,0,0,0,0
196,196,323843,1593.177979,159.8550415,-0.15889357,2.224999666,7500,7501,-1,0,0,0,0
197,197,325434,1500.652588,168.245575,-0.166702271,2.099999905,7500,7501,-1,0,0,0,0
198,198,327048,1493.23999,177.1914825,-0.137584686,2.099999905,7501,7500,-1,0,0,0,0
199,199,328801,1542.218994,170.9015808,-0.158588409,2.149999857,7501,7500,-1,0,0,0,0
200,200,330392,1584.219971,178.2780304,-0.138175949,2.174999714,7500,7501,-1,0,0,0,0
201,201,332507,1538.669556,204.1378021,-0.230388626,2.099999905,7501,7500,-1,0,0,0,0
202,202,334803,1584.509766,169.3442078,-0.15058516,2.174999714,7501,7500,-1,0,0,0,0
203,203,336390,1569.032471,159.3600616,-0.159797668,2.174999714,7500,7501,-1,0,0,0,0
204,204,338007,1574.875854,173.2678375,-0.155509949,2.174999714,7500,7501,-1,0,0,0,0
205,205,339623,1510.286621,191.1596222,-0.159328461,2.099999905,7501,7500,-1,0,0,0,0
206,206,341247,1516.588623,188.3587646,-0.179679856,2.074999809,7501,7500,-1,0,0,0,0
207,207,342858,1572.388672,157.428421,-0.125013351,2.149999857,7500,7501,-1,0,0,0,0
208,208,344441,1561.474976,173.3040619,-0.16649054,2.149999857,7500,7501,-1,0,0,0,0
209,209,346047,1517.964844,177.0586853,-0.209016785,2.099999905,7501,7500,-1,0,0,0,0
210,210,347619,1537.679688,173.7024536,-0.172786713,2.124999762,7501,7500,-1,0,0,0,0
211,211,349257,1567.475098,176.4671173,-0.132858276,2.149999857,7500,7501,-1,0,0,0,0
212,212,350822,1549.450439,166.000061,-0.168006897,2.149999857,7501,7500,-1,0,0,0,0
213,213,352406,1611.914917,155.8710327,-0.12862967,2.199999809,7500,7501,-1,0,0,0,0
214,214,353982,1573.137329,177.1431885,-0.175630555,2.174999714,7501,7500,-1,0,0,0,0
215,215,355587,1576.517578,146.6836853,-0.180751801,2.174999714,7501,7500,-1,0,0,0,0
216,216,357250,1594.011108,149.2672424,-0.146219254,2.174999714,7500,7501,-1,0,0,0,0
217,217,358888,1508.584351,192.5479889,-0.148447976,2.099999905,7500,7501,-1,0,0,0,0
218,218,360479,1560.617798,168.1610718,-0.141114235,2.124999762,7501,7500,-1,0,0,0,0
219,219,362071,1601.182251,153.2150421,-0.175997257,2.224999666,7500,7501,-1,0,0,0,0
220,220,363710,1540.395874,202.3872681,-0.173467621,2.149999857,7501,7500,-1,0,0,0,0
221,221,365375,1605.202393,151.4524078,-0.161695942,2.224999666,7500,7501,-1,0,0,0,0
222,222,366992,1528.49231,182.4914093,-0.150170445,2.124999762,7500,7501,-1,0,0,0,0
223,223,368541,1411.616211,228.7058258,-0.120968819,1.974999905,7501,7500,-1,0,0,0,0
224,224,370119,1512.423584,171.0826721,-0.18687962,2.124999762,7501,7500,-1,0,0,0,0
225,225,371926,1599.866333,157.223175,-0.16651392,2.249999762,7500,7501,-1,0,0,0,0
226,226,373528,1560.279785,179.3283539,-0.140160561,2.149999857,7500,7501,-1,0,0,0,0
227,227,375152,1548.388062,178.7005615,-0.201199517,2.124999762,7501,7500,-1,0,0,0,0
228,228,376837,1607.375488,150.4745178,-0.117021561,2.224999666,7501,7500,-1,0,0,0,0
229,229,378501,1541.687866,184.0246429,-0.159757614,2.149999857,7500,7501,-1,0,0,0,0
230,230,380330,1601.121826,134.7437592,-0.173110962,2.199999809,7501,7500,-1,0,0,0,0
231,231,382549,1562.066528,163.3561401,-0.135568619,2.149999857,7500,7501,-1,0,0,0,0
232,232,384526,1524.906738,169.5494385,-0.209453583,2.099999905,7501,7500,-1,0,0,0,0
233,233,386143,1574.815308,163.3923492,-0.162466034,2.149999857,7501,7500,-1,0,0,0,0
234,234,387714,1566.171265,182.3827515,-0.188026428,2.149999857,7500,7501,-1,0,0,0,0
235,235,389383,1562.730469,165.7706757,-0.153682694,2.174999714,7501,7500,-1,0,0,0,0
236,236,390993,1632.969727,137.4601135,-0.181404114,2.249999762,7500,7501,-1,0,0,0,0
237,237,392574,1570.046631,146.9855042,-0.161783218,2.174999714,7500,7501,-1,0,0,0,0
238,238,394190,1439.06958,214.8342743,-0.147514328,1.974999905,7501,7500,-1,0,0,0,0
239,239,395790,1527.17627,153.0339508,-0.160934448,2.099999905,7501,7500,-1,0,0,0,0
240,240,397492,1585.982666,168.0041351,-0.157775879,2.199999809,7501,7500,-1,0,0,0,0
241,241,399120,1618.977539,154.3136444,-0.16551207,2.249999762,7500,7501,-1,0,0,0,0
242,242,400717,1565.700317,183.107132,-0.129833207,2.174999714,7500,7501,-1,0,0,0,0
243,243,402348,1517.856079,186.5961304,-0.215507492,2.124999762,7500,7501,-1,0,0,0,0
244,244,403939,1449.138306,236.1788483,-0.158309922,2.024999619,7501,7500,-1,0,0,0,0
245,245,405595,1502.765381,200.8902435,-0.161651611,2.099999905,7501,7500,-1,0,0,0,0
246,246,407203,1594.747437,151.5007019,-0.174087524,2.224999666,7500,7501,-1,0,0,0,0
247,247,408832,1554.376099,179.0023956,-0.101165764,2.174999714,7501,7500,-1,0,0,0,0
248,248,410419,1605.950928,158.9857941,-0.186111435,2.249999762,7500,7501,-1,0,0,0,0
249,249,412001,1525.618896,218.6733856,-0.172222123,2.124999762,7501,7500,-1,0,0,0,0
250,250,413643,1543.498657,163.2716217,-0.171466812,2.124999762,7501,7500,-1,0,0,0,0
251,251,415246,1569.587769,215.1119385,-0.191017151,2.149999857,7500,7501,-1,0,0,0,0
252,252,416809,1589.000732,206.6248016,-0.159236893,2.199999809,7500,7501,-1,0,0,0,0
253,253,418414,1520.500122,206.7213745,-0.161029801,2.124999762,7501,7500,-1,0,0,0,0
254,254,419990,1585.306519,217.6592865,-0.141921997,2.224999666,7500,7501,-1,0,0,0,0
255,255,421653,1530.93103,215.7034912,-0.155326843,2.124999762,7501,7500,-1,0,0,0,0
256,256,423266,1540.866821,190.4714813,-0.178665161,2.099999905,7501,7500,-1,0,0,0,0
257,257,424897,1548.508911,174.9459534,-0.168113694,2.124999762,7500,7501,-1,0,0,0,0
258,258,426623,1529.265015,187.0790558,-0.150474533,2.149999857,7501,7500,-1,0,0,0,0
259,259,428251,1562.501099,169.48909,-0.158111557,2.174999714,7501,7500,-1,0,0,0,0
260,260,430201,1599.745483,163.0905304,-0.111640923,2.199999809,7500,7501,-1,0,0,0,0
261,261,432592,1562.959839,166.8692932,-0.193000779,2.149999857,7500,7501,-1,0,0,0,0
262,262,434229,1490.7771,185.8597107,-0.161132798,2.049999714,7501,7500,-1,0,0,0,0
263,263,435819,1576.903931,152.8407745,-0.129379272,2.199999809,7501,7500,-1,0,0,0,0
264,264,437433,1586.236206,175.4047241,-0.15782164,2.224999666,7500,7501,-1,0,0,0,0
265,265,439080,1498.841675,226.1343384,-0.191856384,2.074999809,7500,7501,-1,0,0,0,0
266,266,440710,1514.40332,204.3430634,-0.149055481,2.124999762,7501,7500,-1,0,0,0,0
267,267,442303,1569.17749,162.8369904,-0.175834641,2.149999857,7501,7500,-1,0,0,0,0
268,268,443926,1524.459961,180.6925659,-0.129615769,2.124999762,7500,7501,-1,0,0,0,0
269,269,445519,1612.55481,147.3718262,-0.197212219,2.249999762,7501,7500,-1,0,0,0,0
270,270,447132,1545.442505,209.920639,-0.11759948,2.149999857,7500,7501,-1,0,0,0,0
271,271,448755,1579.065063,175.5737305,-0.195404038,2.174999714,7501,7500,-1,0,0,0,0
272,272,450343,1527.248779,200.56427,-0.189331055,2.124999762,7500,7501,-1,0,0,0,0
273,273,451929,1584.8479,178.7247162,-0.17023468,2.199999809,7501,7500,-1,0,0,0,0
274,274,453576,1552.72229,147.0700073,-0.203277573,2.149999857,7500,7501,-1,0,0,0,0
275,275,455227,1582.409058,159.335907,-0.131172165,2.199999809,7501,7500,-1,0,0,0,0
276,276,456842,1522.854248,199.0914001,-0.202514648,2.099999905,7500,7501,-1,0,0,0,0
277,277,458430,1596.401489,178.5557098,-0.132858276,2.174999714,7501,7500,-1,0,0,0,0
278,278,460018,1555.366211,164.2736511,-0.109954827,2.124999762,7500,7501,-1,0,0,0,0
279,279,461640,1501.256226,212.5525055,-0.204788193,2.099999905,7501,7500,-1,0,0,0,0
