,Unnamed: 0,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
93,93,154924,2295.484863,692.3349609,-0.152137741,3.324999571,7501,7500,0,1,0,0,0
94,94,156652,2311.939941,694.7736206,-0.123512261,3.349999666,7501,7500,0,1,0,0,0
95,95,158277,2396.956299,640.3497925,-0.177101135,3.424999714,7501,7500,0,1,0,0,0
96,96,159900,2425.785889,657.6378784,-0.158737183,3.424999714,7501,7500,0,1,0,0,0
97,97,161540,2437.834473,676.5679321,-0.1588974,3.449999809,7501,7500,0,1,0,0,0
98,98,163153,2521.824707,600.0750732,-0.151588425,3.574999571,7501,7500,0,1,0,0,0
99,99,164753,2550.183594,628.5909424,-0.160751343,3.599999666,7501,7500,0,1,0,0,0
100,100,166389,2534.247314,659.569519,-0.142463684,3.599999666,7501,7500,0,1,0,0,0
101,101,168000,2698.762695,554.5368042,-0.133232102,3.799999714,7501,7500,0,1,0,0,0
102,102,169632,2678.782227,590.6101074,-0.183700562,3.749999762,7501,7500,0,1,0,0,0
103,103,171214,2688.766357,629.206604,-0.154121384,3.824999809,7501,7500,0,1,0,0,0
104,104,172840,2751.303223,568.0461426,-0.153808594,3.874999523,7501,7500,0,1,0,0,0
105,105,174479,2798.724854,574.227356,-0.165725693,3.924999714,7501,7500,0,1,0,0,0
106,106,176103,2835.437988,579.46698,-0.135032639,3.949999809,7501,7500,0,1,0,0,0
107,107,177706,2921.118164,497.505188,-0.169982895,4.074999332,7501,7500,0,1,0,0,0
108,108,179416,2932.671875,530.22229,-0.134391785,4.074999332,7501,7500,0,1,0,0,0
109,109,181016,2893.109375,601.5720825,-0.141723633,4.074999332,7501,7500,0,1,0,0,0
110,110,182649,2940.265381,578.2355347,-0.171379089,4.099999428,7501,7500,0,1,0,0,0
111,111,184254,2953.61792,587.3746338,-0.163894653,4.124999523,7501,7500,0,1,0,0,0
112,112,185864,3088.893066,521.6747437,-0.20173645,4.299999714,7501,7500,0,1,0,0,0
113,113,187469,3108.945557,515.300354,-0.14201355,4.349999428,7501,7500,0,1,0,0,0
114,114,189058,3149.48584,516.350708,-0.172027588,4.374999523,7501,7500,0,1,0,0,0
115,115,190672,3119.171143,556.3477173,-0.132484421,4.349999428,7501,7500,0,1,0,0,0
116,116,192428,3185.088379,488.3661194,-0.180091843,4.424999237,7501,7500,0,1,0,0,0
117,117,194044,3249.134277,454.8280945,-0.152030945,4.499999523,7501,7500,0,1,0,0,0
118,118,195630,3346.766357,429.2097473,-0.185859665,4.649999619,7501,7500,0,1,0,0,0
119,119,197397,3307.155518,465.6452332,-0.207836151,4.624999523,7501,7500,0,1,0,0,0
120,120,199033,3361.350098,461.9750977,-0.115833275,4.649999619,7501,7500,0,1,0,0,0
121,121,201132,3369.5354,453.6690979,-0.171531677,4.624999523,7501,7500,0,1,0,0,0
122,122,203237,3461.505615,395.128418,-0.096576691,4.774999619,7501,7500,0,1,0,0,0
123,123,204833,3445.714355,435.3668518,-0.190319061,4.774999619,7501,7500,0,1,0,0,0
124,124,206422,3533.386719,385.8807068,-0.134944916,4.874999523,7501,7500,0,1,0,0,0
125,125,208069,3561.178223,383.3334045,-0.161758423,4.899999619,7501,7500,0,1,0,0,0
126,126,209666,3635.546143,352.0166931,-0.182239518,4.949999809,7501,7500,0,1,0,0,0
127,127,211261,3629.328613,388.2348938,-0.130535111,4.999999523,7501,7500,0,1,0,0,0
128,128,212874,3674.227051,355.1435242,-0.183151245,5.074999809,7501,7500,0,1,0,0,0
129,129,214503,3698.529541,360.8418579,-0.112483978,5.099999905,7501,7500,0,1,0,0,0
130,130,216095,3711.206055,402.0943909,-0.139633164,5.099999905,7501,7500,0,1,0,0,0
131,131,217712,3769.348389,315.0982971,-0.169525146,5.174999237,7501,7500,0,1,0,0,0
132,132,219281,3786.998779,362.6286316,-0.167098984,5.199999332,7501,7500,0,1,0,0,0
133,133,220871,3836.327637,363.3529663,-0.182914734,5.274999619,7501,7500,0,1,0,0,0
134,134,222507,3915.162598,293.657135,-0.141094193,5.424999714,7501,7500,0,1,0,0,0
135,135,224102,3870.77124,338.3624573,-0.151844025,5.324999809,7501,7500,0,1,0,0,0
136,136,225743,3956.233643,326.3742371,-0.173883438,5.399999619,7501,7500,0,1,0,0,0
137,137,227353,4043.411377,314.7240601,-0.119806282,5.524999619,7501,7500,0,1,0,0,0
138,138,228934,4053.82959,324.6478271,-0.150140747,5.549999237,7501,7500,0,1,0,0,0
139,139,230524,4081.959229,292.0635071,-0.160293564,5.624999523,7501,7500,0,1,0,0,0
140,140,232173,4161.869141,268.7148438,-0.170703873,5.724999428,7501,7500,0,1,0,0,0
141,141,233772,4187.02832,291.7496338,-0.174734116,5.749999523,7501,7500,0,1,0,0,0
142,142,235345,4207.29834,277.2261353,-0.198701844,5.774999619,7501,7500,0,1,0,0,0
143,143,236942,4241.657715,274.7511902,-0.163833618,5.849999905,7501,7500,0,1,0,0,0
144,144,238556,4284.491699,273.2300415,-0.182433128,5.874999523,7501,7500,0,1,0,0,0
145,145,240163,4295.030762,281.2342529,-0.161301613,5.899999619,7501,7500,0,1,0,0,0
146,146,241937,4339.62793,238.545105,-0.145738602,5.974999428,7501,7500,0,1,0,0,0
147,147,243512,4328.484863,310.1967773,-0.161594391,5.924999714,7501,7500,0,1,0,0,0
148,148,245085,4440.724609,243.5431976,-0.166125059,6.074999332,7501,7500,0,1,0,0,0
149,149,246841,4436.837402,252.8633423,-0.170871973,6.099999428,7501,7500,0,1,0,0,0
150,150,248469,4496.693848,275.6929016,-0.170284376,6.174999714,7501,7500,0,1,0,0,0
151,151,250533,4579.041992,221.594986,-0.147159562,6.274999619,7501,7500,0,1,0,0,0
152,152,252634,4600.519531,243.386261,-0.147960648,6.324999332,7501,7500,0,1,0,0,0
153,153,254241,4635.771973,234.1023407,-0.149487481,6.324999332,7500,7501,0,1,0,0,0
154,154,255889,4544.634766,288.9729004,-0.194013581,6.274999619,7500,7501,0,1,0,0,0
155,155,257481,4491.780762,329.802887,-0.155880913,6.199999809,7501,7500,0,1,0,0,0
156,156,259075,4629.747559,236.9273682,-0.166988358,6.349999428,7501,7500,0,1,0,0,0
157,157,260664,4591.597656,298.5948792,-0.157615647,6.299999237,7500,7501,0,1,0,0,0
158,158,262302,4554.353516,278.4334106,-0.139280304,6.199999809,7501,7500,0,1,0,0,0
159,159,263966,4614.27002,232.8105469,-0.210950837,6.324999332,7501,7500,0,1,0,0,0
160,160,265611,4556.043457,317.1627502,-0.128238678,6.299999237,7500,7501,0,1,0,0,0
161,161,267189,4607.147461,277.938446,-0.191989884,6.299999237,7500,7501,0,1,0,0,0
162,162,268798,4511.978027,324.1166077,-0.146669388,6.199999809,7501,7500,0,1,0,0,0
163,163,270396,4606.917969,203.7876892,-0.152858719,6.274999619,7501,7500,0,1,0,0,0
164,164,271960,4539.974609,310.9211426,-0.200819016,6.224999905,7500,7501,0,1,0,0,0
165,165,273562,4553.737305,324.8892822,-0.162670121,6.25,7501,7500,0,1,0,0,0
166,166,275178,4659.796387,239.136673,-0.198825836,6.399999142,7500,7501,0,1,0,0,0
167,167,276762,4581.830566,279.4837341,-0.142925262,6.274999619,7500,7501,0,1,0,0,0
168,168,278329,4455.187988,340.3544617,-0.1742668,6.099999428,7501,7500,0,1,0,0,0
169,169,279984,4545.781738,247.841095,-0.136528,6.199999809,7501,7500,0,1,0,0,0
170,170,281560,4552.409668,274.54599,-0.178970322,6.25,7501,7500,0,1,0,0,0
171,171,283165,4649.003418,203.2685699,-0.185893998,6.349999428,7500,7501,0,1,0,0,0
172,172,284765,4621.067383,249.1811829,-0.145248398,6.349999428,7500,7501,0,1,0,0,0
173,173,286364,4542.751465,293.7174683,-0.158645615,6.224999905,7501,7500,0,1,0,0,0
174,174,288135,4602.113281,241.2373047,-0.166469574,6.299999237,7500,7501,0,1,0,0,0
175,175,289861,4594.012207,266.8194275,-0.208168015,6.299999237,7500,7501,0,1,0,0,0
176,176,291465,4481.63916,308.4945068,-0.140678406,6.124999523,7501,7500,0,1,0,0,0
177,177,293064,4581.758301,252.5253296,-0.186027527,6.274999619,7501,7500,0,1,0,0,0
178,178,294743,4534.373047,252.5494537,-0.227981567,6.25,7501,7500,0,1,0,0,0
179,179,296536,4630.930664,214.9187622,-0.111927032,6.324999332,7500,7501,0,1,0,0,0
180,180,298137,4558.748047,296.8563843,-0.18996428,6.224999905,7500,7501,0,1,0,0,0
181,181,300275,4610.600098,253.5032043,-0.132514954,6.324999332,7501,7500,0,1,0,0,0
182,182,302288,4642.858398,245.6197357,-0.174095139,6.349999428,7500,7501,0,1,0,0,0
183,183,303907,4593.480957,295.4680176,-0.219528198,6.299999237,7500,7501,0,1,0,0,0
184,184,305503,4521.165527,294.6108704,-0.175254822,6.199999809,7501,7500,0,1,0,0,0
185,185,307090,4593.046875,244.352066,-0.151901245,6.274999619,7501,7500,0,1,0,0,0
186,186,308666,4592.129395,276.8156433,-0.167526245,6.25,7500,7501,0,1,0,0,0
187,187,310229,4575.686035,251.2938995,-0.163093567,6.25,7501,7500,0,1,0,0,0
188,188,311860,4617.300781,257.4389038,-0.170463547,6.349999428,7500,7501,0,1,0,0,0
189,189,313517,4627.755859,248.5654449,-0.202003479,6.349999428,7500,7501,0,1,0,0,0
190,190,315104,4528.89209,280.7392883,-0.194030747,6.199999809,7501,7500,0,1,0,0,0
191,191,316715,4520.368652,296.8684692,-0.198318481,6.174999714,7501,7500,0,1,0,0,0
192,192,318305,4613.244141,236.6979828,-0.15070343,6.299999237,7501,7500,0,1,0,0,0
193,193,319919,4629.191895,267.9783936,-0.15436554,6.349999428,7500,7501,0,1,0,0,0
194,194,321523,4555.524414,290.8803711,-0.172599778,6.25,7500,7501,0,1,0,0,0
195,195,323134,4567.584961,296.3855591,-0.167137146,6.274999619,7500,7501,0,1,0,0,0
196,196,324702,4469.614746,322.9455872,-0.174919114,6.099999428,7501,7500,0,1,0,0,0
197,197,326308,4536.957031,290.9769592,-0.170097351,6.174999714,7501,7500,0,1,0,0,0
198,198,327919,4659.217285,196.9786835,-0.165679932,6.324999332,7500,7501,0,1,0,0,0
199,199,329526,4586.297852,249.1087189,-0.166053757,6.324999332,7501,7500,0,1,0,0,0
200,200,331132,4564.59082,269.439209,-0.176506028,6.274999619,7501,7500,0,1,0,0,0
201,201,332751,4616.757324,253.4066162,-0.12538147,6.299999237,7500,7501,0,1,0,0,0
202,202,334388,4593.686523,279.6648254,-0.207130417,6.299999237,7500,7501,0,1,0,0,0
203,203,336034,4511.157227,301.0939026,-0.181282043,6.174999714,7501,7500,0,1,0,0,0
204,204,337629,4564.071777,219.892746,-0.181694031,6.274999619,7501,7500,0,1,0,0,0
205,205,339385,4620.898438,245.5955658,-0.130722046,6.324999332,7501,7500,0,1,0,0,0
206,206,341035,4593.638184,289.1057129,-0.174537659,6.274999619,7500,7501,0,1,0,0,0
207,207,342640,4544.309082,301.9631653,-0.158027634,6.224999905,7500,7501,0,1,0,0,0
208,208,344450,4529.27832,293.5846558,-0.175331101,6.174999714,7501,7500,0,1,0,0,0
209,209,346088,4624.833984,264.1392822,-0.145095825,6.299999237,7501,7500,0,1,0,0,0
210,210,348187,4601.582031,236.57724,-0.179183945,6.324999332,7500,7501,0,1,0,0,0
211,211,350230,4551.709473,313.5167542,-0.182365417,6.274999619,7500,7501,0,1,0,0,0
212,212,351805,4634.358887,256.5576172,-0.178451538,6.374999523,7501,7500,0,1,0,0,0
213,213,353504,4658.878906,252.5253296,-0.166351303,6.374999523,7500,7501,0,1,0,0,0
214,214,355079,4562.442383,305.8868103,-0.158538818,6.224999905,7501,7500,0,1,0,0,0
215,215,356668,4637.353516,251.6439972,-0.181930527,6.324999332,7500,7501,0,1,0,0,0
216,216,358266,4593.698242,290.119812,-0.099166863,6.349999428,7500,7501,0,1,0,0,0
217,217,359850,4583.653809,313.5046692,-0.13955687,6.25,7501,7500,0,1,0,0,0
218,218,361428,4642.593262,234.9353638,-0.198898301,6.349999428,7500,7501,0,1,0,0,0
219,219,363119,4489.824219,343.9038391,-0.159378052,6.124999523,7500,7501,0,1,0,0,0
220,220,364723,4551.407715,257.8010864,-0.201660156,6.25,7501,7500,0,1,0,0,0
221,221,366316,4631.015137,247.6237793,-0.165008545,6.374999523,7501,7500,0,1,0,0,0
222,222,367916,4579.34375,250.6902466,-0.178344727,6.299999237,7500,7501,0,1,0,0,0
223,223,369576,4592.853516,264.9602356,-0.145721436,6.299999237,7501,7500,0,1,0,0,0
224,224,371188,4595.931641,285.0492554,-0.162139878,6.274999619,7500,7501,0,1,0,0,0
225,225,372806,4509.575684,327.8833008,-0.17382811,6.149999619,7500,7501,0,1,0,0,0
226,226,374401,4544.65918,256.1471558,-0.160476685,6.199999809,7501,7500,0,1,0,0,0
227,227,375984,4577.750488,264.1151428,-0.182968125,6.25,7501,7500,0,1,0,0,0
228,228,377589,4614.016602,239.4867859,-0.163070679,6.374999523,7500,7501,0,1,0,0,0
229,229,379212,4557.444336,252.4770355,-0.183547974,6.224999905,7500,7501,0,1,0,0,0
230,230,380846,4525.112793,302.3132629,-0.186187729,6.174999714,7501,7500,0,1,0,0,0
231,231,382482,4562.176758,227.812439,-0.157684311,6.25,7501,7500,0,1,0,0,0
232,232,384108,4609.875977,226.5689392,-0.174499512,6.299999237,7500,7501,0,1,0,0,0
233,233,385727,4635.687012,245.8249207,-0.177230835,6.324999332,7500,7501,0,1,0,0,0
234,234,387317,4504.021973,324.4184265,-0.163452134,6.199999809,7500,7501,0,1,0,0,0
235,235,389083,4436.981934,326.507019,-0.191070542,6.049999714,7501,7500,0,1,0,0,0
236,236,390695,4586.768555,239.1608124,-0.167846665,6.25,7501,7500,0,1,0,0,0
237,237,392289,4577.726074,231.3980408,-0.160598755,6.299999237,7501,7500,0,1,0,0,0
238,238,394080,4641.023438,218.7941132,-0.19436644,6.324999332,7500,7501,0,1,0,0,0
239,239,395688,4620.439941,253.8774719,-0.137252808,6.324999332,7500,7501,0,1,0,0,0
240,240,397932,4541.302734,300.200531,-0.127487168,6.199999809,7501,7500,0,1,0,0,0
241,241,400016,4505.712402,276.2361755,-0.149902344,6.174999714,7501,7500,0,1,0,0,0
242,242,401624,4637.570313,216.0415192,-0.178649887,6.349999428,7500,7501,0,1,0,0,0
243,243,403259,4557.878418,262.8112793,-0.182342514,6.274999619,7500,7501,0,1,0,0,0
244,244,404860,4624.640625,257.2940369,-0.188705444,6.349999428,7501,7500,0,1,0,0,0
245,245,406454,4533.347168,286.2444458,-0.180343613,6.199999809,7501,7500,0,1,0,0,0
246,246,408011,4584.197266,238.3881531,-0.138305664,6.25,7500,7501,0,1,0,0,0
247,247,409611,4619.932617,241.8530273,-0.188461289,6.274999619,7500,7501,0,1,0,0,0
248,248,411236,4530.799805,319.3358154,-0.165252671,6.199999809,7501,7500,0,1,0,0,0
249,249,412848,4507.969727,274.280365,-0.199478149,6.174999714,7501,7500,0,1,0,0,0
250,250,414434,4615.972656,209.0031281,-0.120285027,6.299999237,7500,7501,0,1,0,0,0
251,251,416064,4581.154785,252.356308,-0.164260864,6.25,7500,7501,0,1,0,0,0
252,252,417696,4457.98877,288.7676697,-0.163696289,6.099999428,7500,7500,0,1,0,0,0
253,253,419359,4547.761719,267.5075684,-0.223449707,6.25,7501,7500,0,1,0,0,0
254,254,420950,4630.532227,213.1802826,-0.157485947,6.374999523,7501,7500,0,1,0,0,0
255,255,422591,4615.960449,257.7528076,-0.174804673,6.324999332,7501,7500,0,1,0,0,0
256,256,424212,4565.098145,298.9328918,-0.117767334,6.25,7500,7501,0,1,0,0,0
257,257,425813,4554.208008,304.8244019,-0.128707871,6.25,7500,7501,0,1,0,0,0
258,258,427448,4514.223633,342.0928955,-0.241775498,6.174999714,7501,7500,0,1,0,0,0
259,259,429034,4654.774414,221.2569427,-0.168838501,6.349999428,7501,7500,0,1,0,0,0
260,260,430629,4570.458496,278.071228,-0.178146347,6.299999237,7500,7501,0,1,0,0,0
261,261,432211,4644.958984,265.370697,-0.146255493,6.324999332,7501,7500,0,1,0,0,0
262,262,433809,4625.015137,271.8537598,-0.17817688,6.324999332,7500,7501,0,1,0,0,0
263,263,435434,4486.577148,319.1426697,-0.166603073,6.149999619,7500,7501,0,1,0,0,0
264,264,437090,4596.318359,260.0828552,-0.169700608,6.299999237,7501,7500,0,1,0,0,0
265,265,438801,4614.258301,257.2819824,-0.176582322,6.299999237,7501,7500,0,1,0,0,0
266,266,440390,4585.428711,238.8952179,-0.197883606,6.274999619,7500,7501,0,1,0,0,0
267,267,442130,4517.036621,303.0014038,-0.174667343,6.199999809,7500,7501,0,1,0,0,0
268,268,443818,4537.004883,273.3145752,-0.177093506,6.199999809,7501,7500,0,1,0,0,0
269,269,445410,4547.773438,252.5011597,-0.206214905,6.25,7501,7500,0,1,0,0,0
270,270,447588,4611.058594,248.613739,-0.16418457,6.299999237,7501,7500,0,1,0,0,0
271,271,449601,4619.123535,250.3522034,-0.184272751,6.349999428,7500,7501,0,1,0,0,0
272,272,451215,4563.154785,288.6952209,-0.182731628,6.274999619,7500,7501,0,1,0,0,0
273,273,452854,4524.59375,287.6811218,-0.146537781,6.174999714,7501,7500,0,1,0,0,0
274,274,454426,4579.416504,255.1571808,-0.196563706,6.25,7501,7500,0,1,0,0,0
275,275,456081,4557.927246,235.7925262,-0.192390442,6.224999905,7500,7501,0,1,0,0,0
276,276,457662,4531.861816,291.8099976,-0.180618271,6.174999714,7500,7500,0,1,0,0,0
277,277,459281,4560.353516,249.0845947,-0.203529358,6.25,7500,7500,0,1,0,0,0
278,278,460898,4498.263672,272.1072998,-0.164405808,6.199999809,7500,7500,0,1,0,0,0
279,279,462518,4513.088379,296.0716553,-0.142387375,6.199999809,7500,7500,0,1,0,0,0
280,280,464113,4562.828125,236.2030029,-0.142852768,6.25,7500,7500,0,1,0,0,0
281,281,465645,4482.544922,276.8156433,-0.156875595,6.149999619,7500,7500,0,1,1,0,2
282,282,467232,4470.689453,341.9118347,-0.156082153,6.149999619,7500,7500,0,1,1,0,2
283,283,468827,4577.557129,226.822464,-0.142913803,6.25,7500,7500,0,1,1,0,2
284,284,470446,4497.201172,292.6912842,-0.171737671,6.149999619,7500,7500,0,1,1,0,2
285,285,472039,4561.234863,241.1165924,-0.187316895,6.199999809,7500,7500,0,1,1,0,2
286,286,473650,4528.21582,255.8453064,-0.197586045,6.174999714,7500,7500,0,1,1,0,2
287,287,475281,4461.94873,316.7401733,-0.179832458,6.099999428,7500,7500,0,1,1,0,2
288,288,476854,4512.980469,279.8096924,-0.16204834,6.149999619,7500,7500,0,1,1,0,2
289,289,478423,4557.202637,249.9658813,-0.181747437,6.224999905,7500,7500,0,1,1,0,2
290,290,480012,4550.924805,344.3867493,-0.195663437,6.25,7500,7500,0,1,1,0,2
291,291,481591,4659.458496,143.6534271,-0.168914795,6.374999523,7500,7500,0,1,1,0,2
