,Unnamed: 0,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
41,41,62806,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
42,42,64540,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
43,43,66078,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
44,44,67623,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
45,45,69227,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
46,46,70792,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
47,47,72353,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
48,48,73903,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
49,49,75612,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
50,50,77180,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
51,51,78741,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
52,52,80471,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
53,53,81987,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
54,54,83539,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
55,55,85113,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
56,56,86682,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
57,57,88264,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
58,58,89803,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
59,59,91504,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
60,60,93108,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
61,61,94663,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
62,62,96392,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
63,63,98086,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
64,64,99634,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
65,65,101203,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
66,66,102749,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
67,67,104490,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
68,68,106209,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
69,69,107767,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
70,70,109348,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
71,71,111066,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
72,72,112790,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
73,73,114313,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
74,74,115869,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
75,75,117461,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
76,76,119019,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
77,77,120597,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
78,78,122135,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
79,79,123871,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
80,80,125447,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
81,81,127009,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
82,82,128735,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
83,83,130292,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
84,84,131824,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
85,85,133511,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
86,86,135083,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
87,87,136625,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
88,88,138313,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
89,89,139864,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
90,90,141440,0.0,0.0,0.0,0.0,7500,7500,-1,0,0,0,0
91,91,143124,0.0,0.0,67.60272217,0.0,7500,7500,-1,0,0,0,0
92,92,144705,0.0,0.0,50.33502197,0.0,7501,7500,-1,0,0,0,0
93,93,146404,0.0,0.0,49.08904648,0.0,7501,7500,-1,0,0,0,0
94,94,147989,0.0,0.0,48.34420776,0.0,7501,7500,-1,0,0,0,0
95,95,149535,0.0,0.0,44.7041626,0.0,7501,7500,-1,0,0,0,0
96,96,151242,0.0,0.0,41.79938889,0.0,7501,7500,-1,0,0,0,0
97,97,152806,0.0,0.0,41.34949875,0.0,7501,7500,-1,0,0,0,0
98,98,154506,0.0,0.0,38.80608749,0.0,7501,7500,-1,0,0,0,0
99,99,156023,0.0,0.0,34.54069138,0.0,7501,7500,-1,0,0,0,0
100,100,157749,0.0,0.0,36.10604858,0.0,7501,7500,-1,0,0,0,0
101,101,159428,0.0,0.0,33.95869064,0.0,7501,7500,-1,0,0,0,0
102,102,161024,0.0,0.0,27.82539368,0.0,7502,7500,1,0,0,0,0
103,103,162585,0.0,0.0,28.43816948,0.0,7502,7500,1,0,0,0,0
104,104,164178,0.0,0.0,26.46721649,0.0,7502,7500,1,0,0,0,0
105,105,165728,0.0,0.0,20.81251526,0.0,7502,7500,1,0,0,0,0
106,106,167250,0.0,0.0,18.73908043,0.0,7502,7500,1,0,0,0,0
107,107,168821,0.0,0.0,18.77536583,0.0,7502,7500,1,0,0,0,0
108,108,170383,0.0,0.0,15.47020721,0.0,7502,7500,1,0,0,0,0
109,109,172104,0.0,0.0,11.17665005,0.0,7502,7500,1,0,0,0,0
110,110,173737,0.0,0.0,11.13492584,0.0,7502,7500,1,0,0,0,0
111,111,175291,0.0,0.0,9.426848412,0.0,7502,7500,1,0,0,0,0
112,112,177012,0.0,0.0,4.005942822,0.0,7502,7500,1,0,0,0,0
113,113,178570,0.0,0.0,4.845176697,0.0,7502,7500,1,0,0,0,0
114,114,180123,0.0,0.0,2.884490728,0.0,7502,7500,1,0,0,0,0
115,115,181696,0.0,0.0,-0.162399292,0.0,7501,7500,0,1,0,0,0
116,116,183257,0.0,0.0,-0.183273315,0.0,7501,7500,0,1,0,0,0
117,117,184815,63.12831116,294.9851379,-0.158683777,0.49999997,7501,7500,0,1,0,0,0
118,118,186542,108.2441101,321.8469543,-0.117233261,0.574999928,7501,7500,0,1,0,0,0
119,119,188108,148.1807098,338.5918274,-0.145713806,0.62499994,7501,7500,0,1,0,0,0
120,120,189690,173.8835449,339.6180115,-0.127059922,0.62499994,7501,7500,0,1,0,0,0
121,121,191400,285.7977905,280.3771057,-0.159126267,0.62499994,7501,7500,0,1,0,0,0
122,122,192958,303.3273621,322.4143677,-0.118034363,0.724999964,7501,7500,0,1,0,0,0
123,123,194667,416.195343,-213.9167175,-0.14151001,0.599999905,7501,7500,0,1,0,0,0
124,124,196231,383.8645935,203.715271,-0.184562683,0.649999917,7501,7500,0,1,0,0,0
125,125,197800,432.0106201,266.8797913,-0.131095886,0.774999976,7501,7500,0,1,0,0,0
126,126,199527,506.149231,287.3430786,-0.197769165,0.899999917,7501,7500,0,1,0,0,0
127,127,201220,514.0689087,269.0287476,-0.133796677,0.899999917,7501,7500,0,1,0,0,0
128,128,202762,550.7459106,262.7146912,-0.13596344,0.874999881,7501,7500,0,1,0,0,0
129,129,204344,630.4863281,244.6659546,-0.149757385,0.974999905,7501,7500,0,1,0,0,0
130,130,206051,636.788269,264.1030579,-0.129936203,0.99999994,7501,7500,0,1,0,0,0
131,131,207764,635.242981,269.7168884,-0.163787827,0.99999994,7501,7500,0,1,0,0,0
132,132,209319,741.9779663,205.4537354,-0.125213608,1.099999905,7501,7500,0,1,0,0,0
133,133,210859,779.8500977,198.5722961,-0.134826645,1.199999809,7501,7500,0,1,0,0,0
134,134,212448,782.1560059,233.9454041,-0.164718628,1.149999857,7501,7500,0,1,0,0,0
135,135,214009,855.6548462,164.5513306,-0.164588928,1.224999905,7501,7500,0,1,0,0,0
136,136,215577,891.1969604,147.2028046,-0.199089035,1.299999833,7501,7500,0,1,0,0,0
137,137,217102,943.9789429,163.9839172,-0.150230408,1.324999928,7501,7500,0,1,0,0,0
138,138,218632,989.3120117,147.5166931,-0.14730072,1.399999857,7501,7500,0,1,0,0,0
139,139,220335,1015.787476,170.7929382,-0.103591919,1.424999833,7501,7500,0,1,0,0,0
140,140,221902,1015.13562,130.0836792,-0.158351883,1.424999833,7501,7500,0,1,0,0,0
141,141,223546,1121.532593,119.4476089,-0.221263885,1.574999809,7501,7500,0,1,0,0,0
142,142,225162,1124.502563,147.1183014,-0.155879959,1.624999881,7500,7501,0,1,0,0,0
143,143,226714,1059.7323,167.4729309,-0.14654541,1.524999857,7500,7501,0,1,0,0,0
144,144,228308,1020.809814,182.9863892,-0.111885071,1.449999928,7501,7500,0,1,0,0,0
145,145,229850,1040.041626,163.6217346,-0.155254349,1.474999905,7501,7500,0,1,0,0,0
146,146,231432,1105.186035,147.8909607,-0.168121323,1.549999952,7501,7500,0,1,0,0,0
147,147,232986,1155.275879,134.9972839,-0.129306778,1.624999881,7500,7501,0,1,0,0,0
148,148,234702,1076.561646,142.9049225,-0.210014328,1.549999952,7500,7501,0,1,0,0,0
149,149,236275,1046.717896,167.6177979,-0.111103058,1.499999881,7500,7501,0,1,0,0,0
150,150,237996,1005.332581,194.3588867,-0.180965424,1.449999928,7501,7500,0,1,0,0,0
151,151,239694,1015.208069,201.0109711,-0.149612427,1.474999905,7501,7500,0,1,0,0,0
152,152,241388,1055.881104,188.1776581,-0.164039612,1.499999881,7500,7501,0,1,0,0,0
153,153,242951,1058.283569,180.1855164,-0.144412979,1.499999881,7500,7501,0,1,0,0,0
154,154,244521,1048.890991,155.6537323,-0.107101433,1.499999881,7501,7500,0,1,0,0,0
155,155,246113,1021.618713,170.4669647,-0.13772583,1.449999928,7501,7500,0,1,0,0,0
156,156,247805,1026.640869,179.4611511,-0.110034943,1.449999928,7500,7500,0,1,0,0,0
157,157,249483,1074.654175,148.3618011,-0.157865509,1.499999881,7500,7501,0,1,0,0,0
158,158,251033,1018.033081,195.4212952,-0.195102692,1.449999928,7501,7500,0,1,0,0,0
159,159,252596,1145.134888,130.0474701,-0.126827225,1.599999785,7501,7500,0,1,0,0,0
160,160,254334,1086.171631,159.8067627,-0.17654036,1.549999952,7500,7501,0,1,0,0,0
161,161,256038,1036.311157,189.0830994,-0.081949227,1.449999928,7500,7501,0,1,0,0,0
162,162,257574,1007.867798,175.6461639,-0.147613525,1.424999833,7501,7500,0,1,0,0,0
163,163,259130,1109.870361,162.4385986,-0.160797119,1.574999809,7501,7500,0,1,0,0,0
164,164,260691,1118.152222,150.4865875,-0.107583046,1.599999785,7500,7501,0,1,0,0,0
165,165,262270,1064.633911,175.5737305,-0.151514038,1.524999857,7500,7501,0,1,0,0,0
166,166,263791,1007.891968,184.857666,-0.144924164,1.449999928,7500,7501,0,1,0,0,0
167,167,265328,948.131958,226.0618896,-0.13779068,1.349999905,7501,7500,0,1,0,0,0
168,168,267059,957.6210938,-18.13324356,-0.121541493,1.249999881,7501,7500,0,1,0,0,0
169,169,268625,1055.144653,-38.11361694,-0.210190773,1.449999928,7501,7500,0,1,0,0,0
170,170,270186,1093.065063,104.3808365,-0.155432329,1.499999881,7500,7501,0,1,0,0,0
171,171,271819,1057.667847,132.6672516,-0.161783367,1.449999928,7500,7501,0,1,0,0,0
172,172,273433,953.3353271,176.5154114,-0.097505808,1.349999905,7501,7500,0,1,0,0,0
173,173,275001,1020.073303,153.058075,-0.151652798,1.399999857,7500,7501,0,1,0,0,0
174,174,276543,977.7462769,180.3786774,-0.16216372,1.349999905,7500,7501,0,1,0,0,0
175,175,278108,958.5747681,213.8805084,-0.139503464,1.374999881,7501,7500,0,1,0,0,0
176,176,279632,977.2393188,184.1212158,-0.147041306,1.399999857,7501,7500,0,1,0,0,0
177,177,281237,965.2028198,181.6583862,-0.192163467,1.324999928,7500,7501,0,1,0,0,0
178,178,282894,964.9130249,176.298111,-0.115122795,1.374999881,7501,7500,0,1,0,0,0
179,179,284476,958.876709,184.1695099,-0.121789925,1.349999905,7500,7501,0,1,0,0,0
180,180,286179,981.7061157,160.6276855,-0.147924408,1.399999857,7500,7501,0,1,0,0,0
181,181,287738,898.7182007,201.5301056,-0.162960052,1.299999833,7501,7500,0,1,0,0,0
182,182,289458,950.7396851,185.5216675,-0.129110321,1.349999905,7501,7500,0,1,0,0,0
183,183,291055,1043.820435,155.3398438,-0.180965424,1.449999928,7501,7500,0,1,0,0,0
184,184,292641,1033.111816,148.3497314,-0.165599823,1.424999833,7500,7501,0,1,0,0,0
185,185,294210,1001.203613,157.380127,-0.168268189,1.399999857,7500,7501,0,1,0,0,0
186,186,295965,967.3275757,175.3443451,-0.148349762,1.374999881,7500,7501,0,1,0,0,0
187,187,297693,853.7232056,204.4999847,-0.160293564,1.224999905,7501,7500,0,1,0,0,0
188,188,299246,928.8035278,169.3321228,-0.155399308,1.299999833,7501,7500,0,1,0,0,0
189,189,300813,955.218689,168.5111847,-0.160556793,1.349999905,7501,7500,0,1,0,0,0
190,190,302535,1002.012512,183.0467529,-0.152000412,1.424999833,7501,7500,0,1,0,0,0
191,191,304242,1109.290771,123.7696381,-0.144268021,1.549999952,7501,7500,0,1,0,0,0
192,192,305767,1023.224365,166.4708862,-0.145851135,1.474999905,7500,7501,0,1,0,0,0
193,193,307304,934.1758423,204.2585297,-0.167163849,1.299999833,7500,7501,0,1,0,0,0
194,194,308856,998.0405884,201.2765808,-0.100532532,1.399999857,7501,7500,0,1,0,0,0
195,195,310421,998.6320801,171.0706024,-0.178012848,1.399999857,7500,7501,0,1,0,0,0
196,196,311956,993.5616455,164.1167145,-0.130191788,1.374999881,7501,7500,0,1,0,0,0
197,197,313513,982.0442505,192.1495819,-0.174064636,1.374999881,7500,7501,0,1,0,0,0
198,198,315240,903.4869995,207.8924408,-0.148899078,1.299999833,7500,7501,0,1,0,0,0
199,199,316781,917.7811279,195.348877,-0.122158043,1.274999976,7501,7500,0,1,0,0,0
200,200,318336,941.0332031,183.2640533,-0.191898346,1.324999928,7501,7500,0,1,0,0,0
201,201,320047,980.9214478,170.599762,-0.138702393,1.399999857,7500,7501,0,1,0,0,0
202,202,321584,980.6075439,170.406601,-0.173820481,1.374999881,7501,7500,0,1,0,0,0
203,203,323160,1005.525696,163.3802643,-0.105331421,1.399999857,7501,7500,0,1,0,0,0
204,204,324682,990.6520996,181.6946106,-0.127029419,1.374999881,7500,7501,0,1,0,0,0
205,205,326238,959.8062744,203.8239288,-0.13923645,1.324999928,7501,7500,0,1,0,0,0
206,206,327810,1027.268799,179.1351929,-0.153411865,1.424999833,7500,7501,0,1,0,0,0
207,207,329522,987.7908325,164.2012177,-0.173660278,1.374999881,7500,7501,0,1,0,0,0
208,208,331097,922.8395996,184.8093872,-0.137771592,1.299999833,7501,7500,0,1,0,0,0
209,209,332784,949.7738647,196.894165,-0.162879944,1.324999928,7501,7500,0,1,0,0,0
210,210,334325,1007.481567,150.0519714,-0.123680115,1.374999881,7501,7500,0,1,0,0,0
211,211,335880,1041.092041,170.3824615,-0.166664124,1.449999928,7500,7501,0,1,0,0,0
212,212,337614,1010.064941,137.9067993,-0.131523117,1.399999857,7500,7501,0,1,0,0,0
213,213,339189,973.7502441,172.2054443,-0.133445725,1.374999881,7501,7500,0,1,0,0,0
214,214,340766,984.0361938,183.433075,-0.150085449,1.349999905,7500,7501,0,1,0,0,0
215,215,342505,968.6434937,191.4493866,-0.136932373,1.349999905,7501,7500,0,1,0,0,0
216,216,344048,980.6679688,197.3770752,-0.170219421,1.374999881,7501,7500,0,1,0,0,0
217,217,345909,1020.677063,187.1273346,-0.140846252,1.399999857,7500,7501,0,1,0,0,0
218,218,347514,1035.93689,84.0382843,-0.159126267,1.424999833,7500,7501,0,1,0,0,0
219,219,349228,970.7924805,191.1113281,-0.17010498,1.374999881,7501,7500,0,1,0,0,0
220,220,350949,931.3508911,188.8899536,-0.146995544,1.324999928,7501,7500,0,1,0,0,0
221,221,352513,1010.439331,167.0865936,-0.142669678,1.399999857,7501,7501,0,1,0,0,0
222,222,354086,965.0458374,183.3847961,-0.143394455,1.349999905,7500,7501,0,1,0,0,0
223,223,355664,991.4609985,176.2135925,-0.160240158,1.374999881,7501,7500,0,1,0,0,0
224,224,357235,994.2498169,164.3460999,-0.172821045,1.374999881,7500,7501,0,1,0,0,0
225,225,358774,965.5287476,179.2800598,-0.163162231,1.349999905,7500,7501,0,1,0,0,0
226,226,360312,904.9719849,231.5791168,-0.130661011,1.299999833,7501,7500,0,1,0,0,0
227,227,361865,959.8545532,206.5644226,-0.158348083,1.324999928,7501,7500,0,1,0,0,0
228,228,363592,1029.23645,171.3724213,-0.112365723,1.399999857,7500,7501,0,1,0,0,0
229,229,365175,954.4822388,206.6730957,-0.145294189,1.374999881,7500,7501,0,1,0,0,0
230,230,366750,927.3547974,191.2200012,-0.142944336,1.299999833,7501,7500,0,1,0,0,0
231,231,368446,954.7116089,227.5830688,-0.149879456,1.349999905,7501,7500,0,1,0,0,0
232,232,369988,996.9782104,210.5725861,-0.155578613,1.374999881,7501,7500,0,1,0,0,0
233,233,371573,1041.478394,201.155838,-0.15209198,1.424999833,7500,7501,0,1,0,0,0
234,234,373128,996.0124512,185.5337372,-0.175308228,1.399999857,7501,7500,0,1,0,0,0
235,235,374672,1038.12207,155.6295776,-0.155059814,1.424999833,7500,7501,0,1,0,0,0
236,236,376207,1023.598633,164.4788971,-0.159927368,1.424999833,7500,7501,0,1,0,0,0
237,237,377940,968.4624023,192.6807861,-0.109695435,1.374999881,7501,7500,0,1,0,0,0
238,238,379534,932.5460815,216.0536194,-0.155578613,1.299999833,7501,7500,0,1,0,0,0
239,239,381249,983.203186,150.1968536,-0.176132202,1.374999881,7500,7501,0,1,0,0,0
240,240,382819,1019.928467,192.391037,-0.185470581,1.449999928,7501,7500,0,1,0,0,0
241,241,384381,995.4208374,151.2834015,-0.140350342,1.399999857,7500,7501,0,1,0,0,0
242,242,386087,952.067688,211.5625458,-0.130493149,1.349999905,7500,7501,0,1,0,0,0
243,243,387673,913.4711914,191.4252319,-0.0828247,1.274999976,7501,7500,0,1,0,0,0
244,244,389240,1020.363159,182.3706818,-0.165908813,1.399999857,7501,7500,0,1,0,0,0
245,245,390965,995.6984253,186.9824677,-0.135894775,1.424999833,7500,7501,0,1,0,0,0
246,246,392645,961.6412964,171.9398346,-0.133468628,1.349999905,7501,7500,0,1,0,0,0
247,247,394221,1037.66333,191.3648529,-0.200469956,1.424999833,7500,7501,0,1,0,0,0
248,248,395784,981.9959106,195.6386108,-0.094589233,1.349999905,7500,7501,0,1,0,0,0
249,249,397507,899.4667358,229.6595764,-0.150756821,1.274999976,7501,7500,0,1,0,0,0
250,250,399211,1009.171631,182.0567932,-0.135009766,1.399999857,7501,7500,0,1,0,0,0
251,251,400780,1024.383301,165.7827454,-0.124069206,1.449999928,7500,7501,0,1,0,0,0
252,252,402355,961.0980225,200.7936554,-0.139633164,1.349999905,7500,7501,0,1,0,0,0
253,253,403905,877.4702148,237.7362213,-0.151870728,1.249999881,7501,7501,0,1,0,0,0
254,254,405458,942.0955811,205.3571472,-0.127532944,1.349999905,7501,7500,0,1,0,0,0
255,255,407007,999.7789917,197.88414,-0.145446777,1.399999857,7501,7500,0,1,0,0,0
256,256,408586,986.7647095,202.8098145,-0.164306641,1.374999881,7500,7501,0,1,0,0,0
257,257,410151,1001.505554,187.0911102,-0.138031006,1.449999928,7501,7500,0,1,0,0,0
258,258,411877,963.9954834,218.7095947,-0.174423218,1.324999928,7500,7501,0,1,0,0,0
259,259,413441,961.7741699,201.7353363,-0.12387085,1.324999928,7501,7500,0,1,0,0,0
260,260,414975,986.4145508,200.8298798,-0.135055542,1.399999857,7500,7501,0,1,0,0,0
261,261,416675,977.6738892,212.7094421,-0.145019531,1.399999857,7501,7500,0,1,0,0,0
262,262,418261,1006.262207,193.7190399,-0.094863892,1.424999833,7500,7501,0,1,0,0,0
263,263,419808,876.8062134,241.5149841,-0.170639038,1.249999881,7500,7501,0,1,0,0,0
264,264,421383,890.8347778,231.7602234,-0.138015747,1.274999976,7501,7500,0,1,0,0,0
265,265,422935,951.1260376,187.996582,-0.151611328,1.299999833,7501,7500,0,1,0,0,0
266,266,424480,1023.031067,174.5837708,-0.173431382,1.449999928,7501,7500,0,1,0,0,0
267,267,426229,991.4971924,176.8292999,-0.135040268,1.374999881,7500,7501,0,1,0,0,0
268,268,427930,963.9713745,189.8557739,-0.12150573,1.349999905,7501,7500,0,1,0,0,0
269,269,429477,1011.332642,200.4918518,-0.102951042,1.424999833,7500,7501,0,1,0,0,0
270,270,431041,972.5913086,227.0035706,-0.089523308,1.374999881,7500,7501,0,1,0,0,0
271,271,432742,931.0248413,218.5888672,-0.178909287,1.299999833,7501,7500,0,1,0,0,0
272,272,434327,1010.052979,207.3491516,-0.151260376,1.424999833,7501,7500,0,1,0,0,0
273,273,435861,1004.245972,203.3530884,-0.159988403,1.449999928,7500,7501,0,1,0,0,0
274,274,437454,994.3825684,191.2441254,-0.155624375,1.374999881,7501,7500,0,1,0,0,0
275,275,439163,1001.288147,149.8105164,-0.113235474,1.399999857,7500,7501,0,1,0,0,0
276,276,440867,961.1946411,251.7526703,-0.159713745,1.374999881,7501,7500,0,1,0,0,0
277,277,442442,1046.053955,206.5885773,-0.148803711,1.449999928,7500,7501,0,1,0,0,0
278,278,444014,969.6213379,220.4239349,-0.15057373,1.399999857,7501,7500,0,1,0,0,0
279,279,445720,982.3218384,218.8544769,-0.154830933,1.374999881,7500,7501,0,1,0,0,0
280,280,447448,987.93573,211.3693848,-0.130859375,1.374999881,7500,7501,0,1,0,0,0
281,281,448998,905.4669189,267.2781982,-0.135620117,1.324999928,7501,7500,0,1,0,0,0
282,282,450570,905.2496338,248.2274323,-0.15000914,1.299999833,7500,7501,0,1,0,0,0
283,283,452275,966.9533691,230.3477173,-0.156539917,1.349999905,7501,7500,0,1,0,0,0
284,284,453818,911.5997925,250.2798004,-0.105911255,1.374999881,7501,7500,0,1,0,0,0
285,285,455372,912.8916626,220.073822,-0.126472473,1.324999928,7501,7500,0,1,0,0,0
286,286,456927,1019.892273,206.9748993,-0.108901978,1.424999833,7501,7500,0,1,0,0,0
287,287,458491,980.7282715,219.0476379,-0.204086304,1.374999881,7500,7501,0,1,0,0,0
288,288,460220,973.0863037,198.668869,-0.17295073,1.349999905,7501,7500,0,1,0,0,0
289,289,461754,1028.729492,168.9095917,-0.112945549,1.449999928,7500,7501,0,1,0,0,0
290,290,463317,958.9974365,216.1018982,-0.181541443,1.374999881,7500,7501,0,1,0,0,0
291,291,465022,875.5023804,238.5330353,-0.094131462,1.274999976,7501,7500,0,1,0,0,0
292,292,466635,976.6477051,231.7481537,-0.161178574,1.349999905,7501,7500,0,1,0,0,0
293,293,468223,1004.282288,221.5225372,-0.150154114,1.424999833,7501,7500,0,1,0,0,0
294,294,469765,1079.628174,154.3257141,-0.120323166,1.499999881,7500,7501,0,1,0,0,0
295,295,471319,1026.145996,215.7759247,-0.185325623,1.424999833,7501,7500,0,1,0,0,0
296,296,472989,1034.379517,204.7052307,-0.106536865,1.474999905,7500,7501,0,1,0,0,0
297,297,474597,972.5187988,230.1424713,-0.154846191,1.399999857,7500,7501,0,1,0,0,0
298,298,476311,945.0172119,256.9197998,-0.137947083,1.349999905,7500,7501,0,1,0,0,0
299,299,477889,968.5348511,219.6633453,-0.156341553,1.374999881,7501,7500,0,1,0,0,0
300,300,479461,961.0014648,200.7453766,-0.141204819,1.374999881,7501,7500,0,1,0,0,0
301,301,481195,965.9633789,229.3939667,-0.117233261,1.374999881,7500,7501,0,1,0,0,0
302,302,482798,952.0073853,234.0782013,-0.13319397,1.349999905,7501,7500,0,1,0,0,0
303,303,484380,985.5332031,214.8221741,-0.168525681,1.374999881,7500,7501,0,1,0,0,0
304,304,485970,929.9141846,216.3916321,-0.149543762,1.299999833,7500,7501,0,1,0,0,0
305,305,487651,919.8334961,215.824234,-0.15146637,1.299999833,7501,7500,0,1,0,0,0
