,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
120,202270,0.0,0.0,55.53237534,0.0,7502,7501,1,0,0,0,normal
121,203887,0.0,0.0,51.97340393,0.0,7502,7501,1,0,0,0,normal
122,205500,0.0,0.0,48.92361069,0.0,7502,7501,1,0,0,0,normal
123,207113,0.0,0.0,46.8116951,0.0,7502,7501,1,0,0,0,normal
124,208757,0.0,0.0,44.13519669,0.0,7502,7501,1,0,0,0,normal
125,210712,0.0,0.0,41.86345673,0.0,7502,7501,1,0,0,0,normal
126,212742,0.0,0.0,40.79667664,0.0,7502,7501,1,0,0,0,normal
127,214602,0.0,0.0,36.3911171,0.0,7502,7501,1,0,0,0,normal
128,216224,0.0,0.0,36.15142059,0.0,7502,7501,1,0,0,0,normal
129,218245,0.0,0.0,32.75379944,0.0,7502,7501,1,0,0,0,normal
130,219887,0.0,0.0,29.22118759,0.0,7502,7501,1,0,0,0,normal
131,221526,0.0,0.0,29.60987663,0.0,7502,7501,1,0,0,0,normal
132,223145,0.0,0.0,25.21220589,0.0,7502,7501,1,0,0,0,normal
133,224758,0.0,0.0,24.19630432,0.0,7502,7501,1,0,0,0,normal
134,226403,0.0,0.0,20.3528595,0.0,7502,7501,1,0,0,0,normal
135,228053,0.0,0.0,17.75172424,0.0,7502,7501,1,0,0,0,normal
136,229662,0.0,0.0,17.05564117,0.0,7502,7501,1,0,0,0,normal
137,231275,0.0,0.0,12.29134274,0.0,7502,7501,1,0,0,0,normal
138,232991,0.0,0.0,12.09889984,0.0,7502,7501,1,0,0,0,normal
139,234657,0.0,0.0,8.336219788,0.0,7502,7501,1,0,0,0,normal
140,236276,0.0,0.0,6.726272583,0.0,7502,7501,1,0,0,0,normal
141,237872,0.0,0.0,3.44757843,0.0,7502,7501,1,0,0,0,normal
142,239514,0.0,0.0,-0.11542511,0.0,7501,7500,0,1,0,0,normal
143,241117,33.93644714,313.9634399,-0.086120598,0.574999928,7501,7500,0,1,0,0,normal
144,242767,32.14968109,536.4276733,-0.077636711,0.799999893,7501,7500,0,1,0,0,normal
145,244401,82.11872101,525.6949463,-0.162757859,0.774999976,7501,7500,0,1,0,0,normal
146,246050,61.35361862,547.776001,-0.044227596,0.799999893,7501,7500,0,1,0,0,normal
147,247691,80.83900452,557.4462891,-0.146385193,0.874999881,7501,7500,0,1,0,0,normal
148,249329,106.9764633,540.2305908,-0.087509155,0.849999905,7501,7500,0,1,0,0,normal
149,250982,249.6520233,488.2695313,-0.106948853,0.849999905,7501,7500,0,1,0,0,normal
150,252629,227.0156403,534.6650391,-0.119522087,0.849999905,7501,7500,0,1,0,0,normal
151,254303,218.516449,459.5726624,-0.123397827,0.74999994,7501,7500,0,1,0,0,normal
152,255940,309.0377808,477.4403076,-0.166290283,0.849999905,7501,7500,0,1,0,0,normal
153,257545,381.2930603,468.2046814,-0.127426147,0.924999893,7501,7500,0,1,0,0,normal
154,259380,399.836792,453.8260803,-0.130752563,0.899999917,7501,7500,0,1,0,0,normal
155,261281,426.3485413,446.2805786,-0.143600449,0.899999917,7501,7500,0,1,0,0,normal
156,263391,420.8554382,427.3626099,-0.119674675,0.849999905,7501,7500,0,1,0,0,normal
157,265012,336.3100586,405.3902283,-0.118087761,0.824999988,7501,7500,0,1,0,0,normal
158,267020,395.9252014,406.247406,-0.102111816,0.824999988,7501,7500,0,1,0,0,normal
159,268687,333.9679565,407.3701477,-0.100128166,0.799999893,7501,7500,0,1,0,0,normal
160,270345,436.3326721,365.9848633,-0.156692505,0.849999905,7501,7500,0,1,0,0,normal
161,271946,513.8275146,360.6124878,-0.125457764,0.924999893,7501,7500,0,1,0,0,normal
162,273597,530.8380127,378.4801331,-0.154464707,0.924999893,7501,7500,0,1,0,0,normal
163,275267,579.7446289,334.885498,-0.132049561,0.949999928,7501,7500,0,1,0,0,normal
164,276873,581.9539185,322.4385071,-0.101348877,0.899999917,7501,7500,0,1,0,0,normal
165,278524,542.0656128,320.7966003,-0.121597283,0.899999917,7501,7500,0,1,0,0,normal
166,280174,646.760376,329.9598389,-0.107223511,1.024999857,7501,7500,0,1,0,0,normal
167,281813,719.4260864,296.2527771,-0.111816406,1.049999952,7501,7500,0,1,0,0,normal
168,283469,677.0266724,292.2445984,-0.137634262,0.99999994,7501,7500,0,1,0,0,normal
169,285134,685.5742188,306.8164063,-0.105209343,1.049999952,7501,7500,0,1,0,0,normal
170,286783,789.0616455,296.4217529,-0.090805054,1.174999952,7501,7500,0,1,0,0,normal
171,288360,738.2474976,344.5074463,-0.14018248,1.074999928,7501,7500,0,1,0,0,normal
172,290048,736.7142944,292.6430054,-0.102905273,1.124999881,7501,7500,0,1,0,0,normal
173,291697,735.1569214,313.4080811,-0.126876831,1.099999905,7501,7500,0,1,0,0,normal
174,293380,861.2807007,287.8863831,-0.088104248,1.224999905,7501,7500,0,1,0,0,normal
175,294997,878.0497437,274.9564514,-0.141937256,1.249999881,7501,7500,0,1,0,0,normal
176,296706,861.2565918,284.4697571,-0.131271362,1.249999881,7501,7500,0,1,0,0,normal
177,298323,1055.120483,292.7395935,-0.107330322,1.499999881,7501,7500,0,1,0,0,normal
178,299976,1177.199951,102.1594543,-0.177490234,1.599999785,7501,7500,0,1,0,0,normal
179,301763,1235.776855,83.14489746,-0.120697014,1.699999809,7501,7500,0,1,0,0,normal
180,303409,1231.430664,113.6044083,-0.179824829,1.699999809,7501,7500,0,1,0,0,normal
181,305048,1314.080688,124.6268005,-0.120132439,1.774999857,7501,7500,0,1,0,0,normal
182,306669,1302.780518,123.1297836,-0.116638176,1.749999762,7500,7501,0,1,0,0,normal
183,308337,1206.790161,155.9917603,-0.145080566,1.624999881,7500,7501,0,1,0,0,normal
184,310335,1244.432983,151.3920441,-0.144515976,1.674999833,7501,7500,0,1,0,0,normal
185,312266,1228.871216,143.6292877,-0.163986206,1.699999809,7500,7501,0,1,0,0,normal
186,314250,1195.526367,157.7181549,-0.128875732,1.599999785,7501,7500,0,1,0,0,normal
187,315959,1238.094849,154.9776611,-0.140838623,1.649999976,7501,7500,0,1,0,0,normal
188,317926,1341.340698,102.0266571,-0.118576042,1.824999928,7500,7501,0,1,0,0,normal
189,319589,1253.753174,117.9264374,-0.130493149,1.699999809,7500,7501,0,1,0,0,normal
190,321223,1233.990112,142.4703064,-0.126907349,1.699999809,7501,7500,0,1,0,0,normal
191,322847,1228.545288,185.9079895,-0.149200439,1.724999905,7501,7500,0,1,0,0,normal
192,324461,1200.802124,104.5136337,-0.157882676,1.649999976,7501,7500,0,1,0,0,normal
193,326128,1265.004883,119.2302933,-0.13520813,1.699999809,7501,7500,0,1,0,0,normal
194,327762,1291.021606,123.938652,-0.156524643,1.749999762,7500,7501,0,1,0,0,normal
195,329385,1174.483521,132.9690704,-0.113723755,1.599999785,7501,7500,0,1,0,0,normal
196,331018,1279.612915,107.0368347,-0.172348022,1.749999762,7501,7500,0,1,0,0,normal
197,332653,1234.702393,139.6573639,-0.142234787,1.699999809,7500,7501,0,1,0,0,normal
198,334292,1246.159302,140.5507355,-0.123970024,1.674999833,7501,7500,0,1,0,0,normal
199,336015,1193.304932,168.8733673,-0.155494675,1.599999785,7501,7500,0,1,0,0,normal
200,337635,1269.314941,142.192627,-0.118202202,1.774999857,7500,7501,0,1,0,0,normal
201,339291,1161.264038,273.9181824,-0.137641892,1.624999881,7501,7500,0,1,0,0,normal
202,340935,1046.053955,282.5139771,-0.137718186,1.449999928,7501,7500,0,1,0,0,normal
203,342591,1087.402954,269.1615295,-0.140800461,1.524999857,7500,7501,0,1,0,0,normal
204,344240,1041.043701,256.6542053,-0.167564377,1.449999928,7500,7501,0,1,0,0,normal
205,345868,982.1408081,244.7987518,-0.107147217,1.374999881,7501,7500,0,1,0,0,normal
206,347482,1051.088135,267.2057495,-0.115486138,1.474999905,7501,7500,0,1,0,0,normal
207,349095,1082.851563,260.4329529,-0.165245041,1.499999881,7500,7501,0,1,0,0,normal
208,350734,1064.247559,251.1611023,-0.122901909,1.474999905,7500,7501,0,1,0,0,normal
209,352378,954.4822388,290.9528503,-0.145011902,1.374999881,7500,7501,0,1,0,0,normal
210,354015,941.2504883,276.3810425,-0.18000792,1.349999905,7501,7500,0,1,0,0,normal
211,355651,1043.30127,247.4668579,-0.131225586,1.474999905,7501,7500,0,1,0,0,normal
212,357275,1032.665161,257.9701233,-0.14982605,1.474999905,7501,7500,0,1,0,0,normal
213,358978,1089.914063,255.4710693,-0.124084473,1.524999857,7500,7501,0,1,0,0,normal
214,360909,1045.160522,229.8406677,-0.116989128,1.424999833,7500,7501,0,1,0,0,normal
215,363027,1147.428589,306.5507813,-0.157127365,1.624999881,7501,7500,0,1,0,0,normal
216,364824,1198.351318,131.6772766,-0.139877319,1.599999785,7501,7500,0,1,0,0,normal
217,366568,1208.540771,144.8365631,-0.137420639,1.674999833,7500,7501,0,1,0,0,normal
218,368458,1206.210693,114.5098495,-0.158050537,1.649999976,7501,7500,0,1,0,0,normal
219,370141,1234.195313,134.260849,-0.12556456,1.649999976,7501,7500,0,1,0,0,normal
220,371807,1220.251343,144.72789,-0.152046189,1.674999833,7500,7501,0,1,0,0,normal
221,373417,1187.642944,166.9417267,-0.082862847,1.624999881,7501,7500,0,1,0,0,normal
222,375053,1245.579956,150.5228271,-0.14466095,1.699999809,7501,7500,0,1,0,0,normal
223,376687,1308.877197,126.3411255,-0.134468064,1.799999833,7500,7501,0,1,0,0,normal
224,378301,1181.678955,168.1007233,-0.118911736,1.599999785,7500,7501,0,1,0,0,normal
225,379921,0.0,0.0,-65.69425964,0.0,7501,7500,0,1,0,0,normal
226,381542,0.0,0.0,-71.42588043,0.0,7501,7500,0,1,0,0,normal
227,383149,0.0,0.0,-74.33218384,0.0,7501,7500,0,1,0,0,normal
228,384775,0.0,0.0,-77.61065674,0.0,7501,7500,0,1,0,0,normal
229,386384,0.0,0.0,-78.83179474,0.0,7501,7500,0,1,0,0,normal
230,387999,0.0,0.0,-80.45730591,0.0,7501,7500,0,1,0,0,normal
231,389643,0.0,0.0,-83.86673737,0.0,7501,7500,0,1,0,0,normal
232,391291,0.0,0.0,-86.3213501,0.0,7501,7500,0,1,0,0,normal
233,392929,0.0,0.0,-87.65000153,0.0,7501,7500,0,1,0,0,normal
234,394555,0.0,0.0,-90.90894318,0.0,7500,7500,0,1,0,0,normal
235,396156,0.0,0.0,-89.41808319,0.0,7500,7500,0,1,0,0,normal
236,397778,0.0,0.0,-90.31574249,0.0,7500,7500,0,1,0,0,normal
237,399464,0.0,0.0,-89.85897064,0.0,7500,7500,1,0,0,0,gen_sync_attack
238,401114,0.0,0.0,-89.44029999,0.0,7500,7500,1,0,0,0,gen_sync_attack
239,402723,0.0,0.0,-90.2873764,0.0,7500,7500,1,0,0,0,gen_sync_attack
240,404326,0.0,0.0,-90.13019562,0.0,7500,7500,1,0,0,0,gen_sync_attack
241,405947,0.0,0.0,-89.68408203,0.0,7500,7500,1,0,0,0,gen_sync_attack
242,407600,0.0,0.0,-89.89318848,0.0,7500,7500,1,0,0,0,gen_sync_attack
243,409516,0.0,0.0,-89.63690186,0.0,7500,7500,1,0,0,0,gen_sync_attack
244,411502,0.0,0.0,-88.74442291,0.0,7500,7500,1,0,0,0,gen_sync_attack
245,413577,0.0,0.0,-89.08615112,0.0,7500,7500,1,0,0,0,gen_sync_attack
246,415242,0.0,0.0,-88.46652222,0.0,7500,7500,1,0,0,0,gen_sync_attack
247,417188,0.0,0.0,-88.43122864,0.0,7500,7500,1,0,0,0,gen_sync_attack
248,418846,0.0,0.0,-88.18082428,0.0,7500,7500,1,0,0,0,gen_sync_attack
249,420498,0.0,0.0,-88.28744507,0.0,7500,7500,1,0,0,0,gen_sync_attack
250,422111,0.0,0.0,-89.04481506,0.0,7500,7500,1,0,0,0,gen_sync_attack
251,423739,0.0,0.0,-90.0929718,0.0,7500,7500,1,0,0,0,gen_sync_attack
252,425379,0.0,0.0,-88.9514389,0.0,7500,7500,1,0,0,0,gen_sync_attack
253,427003,0.0,0.0,-89.43242645,0.0,7500,7500,1,0,0,0,gen_sync_attack
254,428650,0.0,0.0,-89.44280243,0.0,7500,7500,1,0,0,0,gen_sync_attack
255,430258,0.0,0.0,-88.96799469,0.0,7500,7500,1,0,0,0,gen_sync_attack
256,431902,0.0,0.0,-89.7122345,0.0,7500,7500,1,0,0,0,gen_sync_attack
257,433531,0.0,0.0,-88.70904541,0.0,7500,7500,1,0,0,0,gen_sync_attack
258,435155,0.0,0.0,-88.17564392,0.0,7500,7500,1,0,0,0,gen_sync_attack
259,436763,0.0,0.0,-88.50199127,0.0,7500,7500,1,0,0,0,gen_sync_attack
260,438368,0.0,0.0,-86.58956909,0.0,7500,7500,1,0,0,0,gen_sync_attack
261,439997,0.0,0.0,-87.08939362,0.0,7500,7500,1,0,0,0,gen_sync_attack
262,441663,0.0,0.0,-87.39541626,0.0,7500,7500,1,0,0,0,gen_sync_attack
263,443294,0.0,0.0,-86.88749695,0.0,7500,7500,1,0,0,0,gen_sync_attack
264,444951,0.0,0.0,-87.0995636,0.0,7500,7500,1,0,0,0,gen_sync_attack
265,446573,0.0,0.0,-88.11582947,0.0,7500,7500,1,0,0,0,gen_sync_attack
266,448178,0.0,0.0,-87.06319427,0.0,7500,7500,1,0,0,0,gen_sync_attack
267,449813,0.0,0.0,-87.56281281,0.0,7500,7500,1,0,0,0,gen_sync_attack
268,451433,0.0,0.0,-89.27458191,0.0,7500,7500,1,0,0,0,gen_sync_attack
269,453048,0.0,0.0,-89.44618225,0.0,7500,7500,1,0,0,0,gen_sync_attack
270,454680,0.0,0.0,-87.85493469,0.0,7500,7500,1,0,0,0,gen_sync_attack
271,456284,0.0,0.0,-86.70911407,0.0,7500,7500,1,0,0,0,gen_sync_attack
272,457940,0.0,0.0,-87.37550354,0.0,7500,7500,1,0,0,0,gen_sync_attack
273,459917,0.0,0.0,-86.1838913,0.0,7500,7500,1,0,0,0,gen_sync_attack
274,461857,0.0,0.0,-85.81833649,0.0,7500,7500,1,0,0,0,gen_sync_attack
275,463803,0.0,0.0,-87.0320282,0.0,7500,7500,1,0,0,0,gen_sync_attack
276,465464,0.0,0.0,-85.44337463,0.0,7500,7500,1,0,0,0,gen_sync_attack
277,467401,0.0,0.0,-86.24228668,0.0,7500,7500,1,0,0,0,gen_sync_attack
278,469068,0.0,0.0,-85.56477356,0.0,7500,7500,1,0,0,0,gen_sync_attack
279,470699,0.0,0.0,-85.30786133,0.0,7500,7500,1,0,0,0,gen_sync_attack
280,472317,0.0,0.0,-85.99549103,0.0,7500,7500,1,0,0,0,gen_sync_attack
281,473975,0.0,0.0,-85.13223267,0.0,7500,7500,1,0,0,0,gen_sync_attack
282,475620,0.0,0.0,-84.97301483,0.0,7500,7500,1,0,0,0,gen_sync_attack
283,477286,0.0,0.0,-86.60124207,0.0,7500,7500,1,0,0,0,gen_sync_attack
284,478916,0.0,0.0,-85.91820526,0.0,7500,7500,1,0,0,0,gen_sync_attack
285,480554,0.0,0.0,-86.00811005,0.0,7500,7500,1,0,0,0,gen_sync_attack
286,482208,0.0,0.0,-86.97471619,0.0,7500,7500,1,0,0,0,gen_sync_attack
287,483871,0.0,0.0,-85.19101715,0.0,7500,7500,1,0,0,0,gen_sync_attack
288,485506,0.0,0.0,-85.2593689,0.0,7500,7500,1,0,0,0,gen_sync_attack
289,487138,0.0,0.0,-85.60110474,0.0,7500,7500,1,0,0,0,gen_sync_attack
290,488751,0.0,0.0,-83.44728088,0.0,7500,7500,1,0,0,0,gen_sync_attack
291,490416,0.0,0.0,-84.69802094,0.0,7500,7500,1,0,0,0,gen_sync_attack
292,492065,0.0,0.0,-83.5690155,0.0,7500,7500,1,0,0,0,gen_sync_attack
293,493713,0.0,0.0,-83.3416214,0.0,7500,7500,1,0,0,0,gen_sync_attack
294,495346,0.0,0.0,-84.32223511,0.0,7500,7500,1,0,0,0,gen_sync_attack
295,496953,0.0,0.0,-83.49731445,0.0,7500,7500,1,0,0,0,gen_sync_attack
296,498583,0.0,0.0,-83.24147797,0.0,7500,7500,1,0,0,0,gen_sync_attack
297,500226,0.0,0.0,-84.32367706,0.0,7500,7500,1,0,0,0,gen_sync_attack
298,501828,0.0,0.0,-83.89894104,0.0,7500,7500,1,0,0,0,gen_sync_attack
299,503436,0.0,0.0,-84.3977356,0.0,7500,7500,1,0,0,0,gen_sync_attack
300,505069,0.0,0.0,-85.13679504,0.0,7500,7500,1,0,0,0,gen_sync_attack
301,506690,0.0,0.0,-83.64017487,0.0,7500,7500,1,0,0,0,gen_sync_attack
302,508409,0.0,0.0,-83.83114624,0.0,7500,7500,1,0,0,0,gen_sync_attack
303,510307,0.0,0.0,-83.68759918,0.0,7500,7500,1,0,0,0,gen_sync_attack
304,512244,0.0,0.0,-82.39141083,0.0,7500,7500,1,0,0,0,gen_sync_attack
305,514200,0.0,0.0,-83.58195496,0.0,7500,7500,1,0,0,0,gen_sync_attack
306,515873,0.0,0.0,-82.05397034,0.0,7500,7500,1,0,0,0,gen_sync_attack
307,517777,0.0,0.0,-80.9339447,0.0,7500,7500,1,0,0,0,gen_sync_attack
308,519408,0.0,0.0,-82.35391235,0.0,7500,7500,1,0,0,0,gen_sync_attack
309,521093,0.0,0.0,-81.22335052,0.0,7500,7500,1,0,0,0,gen_sync_attack
310,522752,0.0,0.0,-81.5298233,0.0,7500,7500,1,0,0,0,gen_sync_attack
311,524564,0.0,0.0,-82.79158783,0.0,7500,7500,1,0,0,0,gen_sync_attack
312,526245,0.0,0.0,-81.85964966,0.0,7500,7500,1,0,0,0,gen_sync_attack
313,527876,0.0,0.0,-82.30039215,0.0,7500,7500,1,0,0,0,gen_sync_attack
314,529483,0.0,0.0,-83.25109863,0.0,7500,7500,1,0,0,0,gen_sync_attack
